city,lat,lon,datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Moscow,55.7558,37.6173,2026-06-01 00:00:00+00:00,1,112.51,0.0,7.2,12.14,0.5,2.85,3.33,0.33
Moscow,55.7558,37.6173,2026-06-01 01:00:00+00:00,1,114.73,0.01,7.89,10.68,0.56,3.32,3.86,0.27
Moscow,55.7558,37.6173,2026-06-01 02:00:00+00:00,1,115.87,0.05,8.08,8.93,0.63,3.23,3.88,0.28
Moscow,55.7558,37.6173,2026-06-01 03:00:00+00:00,1,118.01,0.9,7.43,8.83,0.9,3.49,4.36,0.26
Moscow,55.7558,37.6173,2026-06-01 04:00:00+00:00,1,122.87,2.73,6.94,10.8,1.74,4.34,5.53,0.22
Moscow,55.7558,37.6173,2026-06-01 05:00:00+00:00,1,125.58,4.62,6.28,13.31,2.6,5.09,6.54,0.25
Moscow,55.7558,37.6173,2026-06-01 06:00:00+00:00,1,125.55,5.94,6.24,17.78,3.76,5.66,7.27,0.28
Moscow,55.7558,37.6173,2026-06-01 07:00:00+00:00,1,118.7,4.81,9.68,49.18,4.34,3.16,3.75,0.0
Moscow,55.7558,37.6173,2026-06-01 08:00:00+00:00,2,111.37,2.19,5.57,60.62,2.43,1.85,2.13,0.0
Moscow,55.7558,37.6173,2026-06-01 09:00:00+00:00,2,108.71,1.3,3.84,66.41,1.85,1.63,1.84,0.0
Moscow,55.7558,37.6173,2026-06-01 10:00:00+00:00,2,107.99,0.73,2.66,71.18,1.46,1.53,1.69,0.02
Moscow,55.7558,37.6173,2026-06-01 11:00:00+00:00,2,106.59,0.37,1.78,72.74,1.13,1.46,1.57,0.05
Moscow,55.7558,37.6173,2026-06-01 12:00:00+00:00,2,104.75,0.16,1.1,72.7,0.81,1.3,1.38,0.08
Moscow,55.7558,37.6173,2026-06-01 13:00:00+00:00,2,102.85,0.07,0.71,71.38,0.56,1.06,1.12,0.11
Moscow,55.7558,37.6173,2026-06-01 14:00:00+00:00,2,100.89,0.04,0.56,69.01,0.41,0.81,0.86,0.15
Moscow,55.7558,37.6173,2026-06-01 15:00:00+00:00,2,98.84,0.03,0.53,66.65,0.35,0.64,0.68,0.19
Moscow,55.7558,37.6173,2026-06-01 16:00:00+00:00,2,98.06,0.03,0.71,61.28,0.37,0.56,0.62,0.31
Moscow,55.7558,37.6173,2026-06-01 17:00:00+00:00,1,98.01,0.02,0.95,53.9,0.4,0.6,0.67,0.48
Moscow,55.7558,37.6173,2026-06-01 18:00:00+00:00,1,98.32,0.0,1.1,48.57,0.41,0.67,0.75,0.57
Moscow,55.7558,37.6173,2026-06-01 19:00:00+00:00,1,97.6,0.0,1.2,44.07,0.41,0.77,0.85,0.54
Moscow,55.7558,37.6173,2026-06-01 20:00:00+00:00,1,97.64,0.0,1.27,40.37,0.4,0.89,0.97,0.47
Moscow,55.7558,37.6173,2026-06-01 21:00:00+00:00,1,97.04,0.0,1.29,36.76,0.39,1.01,1.1,0.39
Moscow,55.7558,37.6173,2026-06-01 22:00:00+00:00,1,95.18,0.0,1.3,33.15,0.38,1.12,1.22,0.33
Moscow,55.7558,37.6173,2026-06-01 23:00:00+00:00,1,93.96,0.0,1.34,29.88,0.36,1.22,1.33,0.3
Moscow,55.7558,37.6173,2026-06-02 00:00:00+00:00,1,92.92,0.0,1.35,27.34,0.33,1.3,1.42,0.29
Moscow,55.7558,37.6173,2026-06-02 01:00:00+00:00,1,91.42,0.0,1.33,25.42,0.3,1.35,1.47,0.29
Moscow,55.7558,37.6173,2026-06-02 02:00:00+00:00,1,90.48,0.0,1.33,23.95,0.28,1.38,1.5,0.31
Moscow,55.7558,37.6173,2026-06-02 03:00:00+00:00,1,91.0,0.05,1.46,23.16,0.31,1.41,1.53,0.34
Moscow,55.7558,37.6173,2026-06-02 04:00:00+00:00,1,93.14,0.23,1.56,23.74,0.39,1.45,1.58,0.4
Moscow,55.7558,37.6173,2026-06-02 05:00:00+00:00,1,94.06,0.48,1.38,24.68,0.45,1.49,1.63,0.49
Moscow,55.7558,37.6173,2026-06-02 06:00:00+00:00,1,94.16,0.53,1.08,29.17,0.55,1.64,1.77,0.5
Moscow,55.7558,37.6173,2026-06-02 07:00:00+00:00,2,101.74,0.14,0.59,64.63,0.81,2.38,2.5,0.03
Moscow,55.7558,37.6173,2026-06-02 08:00:00+00:00,2,101.77,0.08,0.46,72.47,0.65,2.06,2.16,0.03
Moscow,55.7558,37.6173,2026-06-02 09:00:00+00:00,2,100.63,0.06,0.42,74.45,0.57,1.83,1.92,0.06
Moscow,55.7558,37.6173,2026-06-02 10:00:00+00:00,2,100.19,0.04,0.39,76.31,0.5,1.65,1.72,0.11
Moscow,55.7558,37.6173,2026-06-02 11:00:00+00:00,2,99.12,0.04,0.35,77.23,0.43,1.52,1.59,0.16
Moscow,55.7558,37.6173,2026-06-02 12:00:00+00:00,2,98.31,0.04,0.35,77.54,0.39,1.43,1.5,0.2
Moscow,55.7558,37.6173,2026-06-02 13:00:00+00:00,2,98.27,0.05,0.37,77.81,0.35,1.35,1.43,0.25
Moscow,55.7558,37.6173,2026-06-02 14:00:00+00:00,2,98.18,0.06,0.39,77.74,0.34,1.32,1.4,0.29
