city,lat,lon,datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Antananarivo,-18.8792,47.5079,2026-06-01 21:00:00+00:00,1,257.18,0.0,2.42,18.53,0.28,9.86,13.24,0.89
Antananarivo,-18.8792,47.5079,2026-06-01 22:00:00+00:00,1,240.87,0.0,2.22,19.99,0.29,8.77,11.89,1.07
Antananarivo,-18.8792,47.5079,2026-06-01 23:00:00+00:00,1,233.87,0.0,2.16,20.78,0.31,8.15,11.14,1.32
Antananarivo,-18.8792,47.5079,2026-06-02 00:00:00+00:00,1,228.27,0.0,2.09,21.36,0.33,7.64,10.52,1.52
Antananarivo,-18.8792,47.5079,2026-06-02 01:00:00+00:00,1,222.33,0.0,2.01,22.23,0.35,7.06,9.85,1.69
Antananarivo,-18.8792,47.5079,2026-06-02 02:00:00+00:00,1,216.3,0.0,1.94,22.93,0.37,6.54,9.24,1.84
Antananarivo,-18.8792,47.5079,2026-06-02 03:00:00+00:00,1,213.71,0.0,1.91,23.36,0.4,6.22,8.94,2.02
Antananarivo,-18.8792,47.5079,2026-06-02 04:00:00+00:00,1,218.87,0.01,1.97,22.63,0.43,6.39,9.57,1.9
Antananarivo,-18.8792,47.5079,2026-06-02 05:00:00+00:00,1,227.29,0.25,1.68,22.36,0.39,6.86,10.66,1.26
Antananarivo,-18.8792,47.5079,2026-06-02 06:00:00+00:00,1,232.91,0.32,1.22,26.76,0.37,8.01,12.1,1.18
Antananarivo,-18.8792,47.5079,2026-06-02 07:00:00+00:00,1,123.26,0.08,0.34,38.25,0.23,2.77,4.5,0.64
Antananarivo,-18.8792,47.5079,2026-06-02 08:00:00+00:00,1,108.98,0.05,0.19,40.44,0.19,2.33,3.69,0.56
Antananarivo,-18.8792,47.5079,2026-06-02 09:00:00+00:00,1,103.31,0.03,0.13,41.38,0.18,2.22,3.42,0.54
Antananarivo,-18.8792,47.5079,2026-06-02 10:00:00+00:00,1,94.98,0.03,0.1,43.58,0.16,1.88,2.79,0.46
Antananarivo,-18.8792,47.5079,2026-06-02 11:00:00+00:00,1,92.52,0.03,0.11,44.24,0.15,1.92,2.78,0.46
Antananarivo,-18.8792,47.5079,2026-06-02 12:00:00+00:00,1,91.67,0.03,0.13,44.4,0.15,1.99,2.85,0.46
Antananarivo,-18.8792,47.5079,2026-06-02 13:00:00+00:00,1,99.77,0.05,0.27,42.4,0.19,2.41,3.56,0.7
Antananarivo,-18.8792,47.5079,2026-06-02 14:00:00+00:00,1,116.61,0.04,0.62,39.11,0.28,3.22,4.92,1.15
Antananarivo,-18.8792,47.5079,2026-06-02 15:00:00+00:00,1,135.4,0.0,1.07,36.48,0.37,4.08,6.38,1.55
Antananarivo,-18.8792,47.5079,2026-06-02 16:00:00+00:00,1,158.85,0.0,1.47,33.76,0.48,5.25,8.33,1.96
Antananarivo,-18.8792,47.5079,2026-06-02 17:00:00+00:00,1,186.77,0.0,1.84,31.4,0.59,6.67,10.6,2.35
Antananarivo,-18.8792,47.5079,2026-06-02 18:00:00+00:00,1,209.04,0.0,2.05,29.29,0.64,7.83,12.31,2.49
Antananarivo,-18.8792,47.5079,2026-06-02 19:00:00+00:00,1,228.11,0.0,2.19,26.83,0.57,8.93,13.81,2.04
Antananarivo,-18.8792,47.5079,2026-06-02 20:00:00+00:00,1,244.55,0.0,2.33,24.74,0.53,9.94,15.11,1.86
Antananarivo,-18.8792,47.5079,2026-06-02 21:00:00+00:00,2,246.19,0.0,2.31,23.43,0.48,10.16,15.11,1.82
Antananarivo,-18.8792,47.5079,2026-06-02 22:00:00+00:00,2,241.32,0.0,2.22,22.91,0.47,10.04,14.66,1.97
Antananarivo,-18.8792,47.5079,2026-06-02 23:00:00+00:00,1,238.15,0.0,2.13,22.66,0.48,9.99,14.38,2.15
Antananarivo,-18.8792,47.5079,2026-06-03 00:00:00+00:00,1,236.12,0.0,2.07,22.4,0.49,9.98,14.22,2.31
Antananarivo,-18.8792,47.5079,2026-06-03 01:00:00+00:00,1,234.04,0.0,2.05,22.75,0.53,9.95,14.1,2.63
Antananarivo,-18.8792,47.5079,2026-06-03 02:00:00+00:00,1,233.05,0.0,2.06,23.88,0.61,9.94,14.06,3.07
Antananarivo,-18.8792,47.5079,2026-06-03 03:00:00+00:00,2,235.97,0.0,2.14,24.87,0.7,10.13,14.35,3.54
Antananarivo,-18.8792,47.5079,2026-06-03 04:00:00+00:00,2,251.24,0.02,2.4,25.34,0.89,10.86,15.77,4.25
Antananarivo,-18.8792,47.5079,2026-06-03 05:00:00+00:00,2,269.3,0.38,2.05,27.36,1.06,11.85,17.6,4.8
Antananarivo,-18.8792,47.5079,2026-06-03 06:00:00+00:00,2,280.46,0.4,1.38,35.27,1.05,13.78,19.91,4.67
Antananarivo,-18.8792,47.5079,2026-06-03 07:00:00+00:00,1,118.52,0.06,0.21,46.95,0.32,4.53,6.5,0.93
Antananarivo,-18.8792,47.5079,2026-06-03 08:00:00+00:00,1,99.49,0.03,0.11,48.8,0.22,3.54,5.02,0.61
Antananarivo,-18.8792,47.5079,2026-06-03 09:00:00+00:00,1,93.59,0.02,0.09,49.6,0.2,3.24,4.56,0.53
Antananarivo,-18.8792,47.5079,2026-06-03 10:00:00+00:00,1,86.21,0.02,0.09,51.67,0.16,2.74,3.82,0.42
Antananarivo,-18.8792,47.5079,2026-06-03 11:00:00+00:00,1,80.5,0.02,0.09,52.92,0.14,2.41,3.37,0.36
Antananarivo,-18.8792,47.5079,2026-06-03 12:00:00+00:00,1,77.15,0.02,0.1,53.19,0.12,2.19,3.12,0.33
Antananarivo,-18.8792,47.5079,2026-06-03 13:00:00+00:00,1,80.32,0.03,0.19,51.34,0.15,2.28,3.42,0.45
Antananarivo,-18.8792,47.5079,2026-06-03 14:00:00+00:00,1,88.73,0.02,0.41,47.94,0.19,2.63,4.13,0.68
Antananarivo,-18.8792,47.5079,2026-06-03 15:00:00+00:00,1,97.76,0.0,0.66,45.02,0.23,3.0,4.86,0.88
Antananarivo,-18.8792,47.5079,2026-06-03 16:00:00+00:00,1,117.52,0.0,1.02,40.63,0.3,3.89,6.4,1.3
Antananarivo,-18.8792,47.5079,2026-06-03 17:00:00+00:00,1,150.81,0.0,1.5,36.06,0.39,5.48,9.0,1.84
Antananarivo,-18.8792,47.5079,2026-06-03 18:00:00+00:00,1,179.43,0.0,1.83,32.93,0.43,6.97,11.38,1.99
Antananarivo,-18.8792,47.5079,2026-06-03 19:00:00+00:00,1,201.28,0.0,2.09,31.38,0.54,8.22,13.41,2.33
Antananarivo,-18.8792,47.5079,2026-06-03 20:00:00+00:00,1,215.3,0.0,2.29,31.29,0.66,9.05,14.74,2.87
Antananarivo,-18.8792,47.5079,2026-06-03 21:00:00+00:00,1,213.94,0.0,2.3,31.77,0.69,9.04,14.56,3.16
Antananarivo,-18.8792,47.5079,2026-06-03 22:00:00+00:00,1,206.9,0.0,2.23,32.74,0.71,8.67,13.83,3.4
Antananarivo,-18.8792,47.5079,2026-06-03 23:00:00+00:00,1,202.47,0.0,2.16,33.76,0.73,8.38,13.32,3.6
Antananarivo,-18.8792,47.5079,2026-06-04 00:00:00+00:00,1,199.75,0.0,2.11,34.56,0.74,8.21,13.05,3.75
Antananarivo,-18.8792,47.5079,2026-06-04 01:00:00+00:00,1,197.32,0.0,2.06,34.84,0.74,8.06,12.83,3.79
Antananarivo,-18.8792,47.5079,2026-06-04 02:00:00+00:00,1,195.25,0.0,2.02,34.62,0.73,7.95,12.67,3.72
Antananarivo,-18.8792,47.5079,2026-06-04 03:00:00+00:00,1,196.4,0.0,2.02,34.14,0.72,8.01,12.83,3.63
Antananarivo,-18.8792,47.5079,2026-06-04 04:00:00+00:00,1,209.32,0.02,2.2,32.51,0.73,8.59,14.08,3.44
Antananarivo,-18.8792,47.5079,2026-06-04 05:00:00+00:00,1,225.92,0.32,1.89,31.53,0.67,9.44,15.68,3.13
Antananarivo,-18.8792,47.5079,2026-06-04 06:00:00+00:00,2,238.61,0.37,1.3,36.83,0.61,11.12,17.64,2.85
Antananarivo,-18.8792,47.5079,2026-06-04 07:00:00+00:00,1,93.78,0.06,0.21,50.96,0.25,2.69,4.64,0.62
Antananarivo,-18.8792,47.5079,2026-06-04 08:00:00+00:00,1,80.16,0.03,0.12,50.47,0.19,2.04,3.42,0.44
Antananarivo,-18.8792,47.5079,2026-06-04 09:00:00+00:00,1,78.1,0.02,0.1,49.76,0.18,2.03,3.25,0.42
Antananarivo,-18.8792,47.5079,2026-06-04 10:00:00+00:00,1,75.9,0.02,0.11,50.74,0.18,1.91,2.91,0.38
Antananarivo,-18.8792,47.5079,2026-06-04 11:00:00+00:00,1,74.1,0.02,0.12,51.63,0.16,1.86,2.75,0.36
Antananarivo,-18.8792,47.5079,2026-06-04 12:00:00+00:00,1,73.5,0.02,0.13,51.64,0.16,1.87,2.73,0.35
Antananarivo,-18.8792,47.5079,2026-06-04 13:00:00+00:00,1,80.72,0.04,0.27,48.87,0.19,2.2,3.34,0.53
Antananarivo,-18.8792,47.5079,2026-06-04 14:00:00+00:00,1,95.38,0.03,0.58,44.14,0.25,2.88,4.56,0.85
Antananarivo,-18.8792,47.5079,2026-06-04 15:00:00+00:00,1,111.01,0.0,0.95,40.39,0.3,3.61,5.88,1.13
Antananarivo,-18.8792,47.5079,2026-06-04 16:00:00+00:00,1,133.25,0.0,1.33,36.9,0.4,4.71,7.76,1.64
Antananarivo,-18.8792,47.5079,2026-06-04 17:00:00+00:00,1,165.34,0.0,1.78,34.11,0.55,6.35,10.38,2.35
Antananarivo,-18.8792,47.5079,2026-06-04 18:00:00+00:00,1,195.5,0.0,2.16,31.99,0.66,7.98,12.88,2.96
Antananarivo,-18.8792,47.5079,2026-06-04 19:00:00+00:00,1,222.16,0.0,2.47,29.88,0.74,9.58,15.02,3.29
Antananarivo,-18.8792,47.5079,2026-06-04 20:00:00+00:00,2,243.99,0.0,2.69,27.55,0.72,11.0,16.79,3.11
Antananarivo,-18.8792,47.5079,2026-06-04 21:00:00+00:00,2,250.45,0.0,2.71,25.12,0.56,11.6,17.06,2.3
Antananarivo,-18.8792,47.5079,2026-06-04 22:00:00+00:00,2,250.4,0.0,2.6,22.26,0.35,11.65,16.48,1.25
Antananarivo,-18.8792,47.5079,2026-06-04 23:00:00+00:00,2,250.78,0.0,2.49,20.47,0.26,11.62,15.99,0.89
Antananarivo,-18.8792,47.5079,2026-06-05 00:00:00+00:00,2,247.36,0.0,2.34,20.04,0.22,11.35,15.43,0.76
Antananarivo,-18.8792,47.5079,2026-06-05 01:00:00+00:00,2,230.44,0.0,2.04,21.92,0.19,10.19,13.92,0.68
Antananarivo,-18.8792,47.5079,2026-06-05 02:00:00+00:00,1,213.21,0.0,1.75,23.23,0.16,8.96,12.4,0.55
Antananarivo,-18.8792,47.5079,2026-06-05 03:00:00+00:00,1,202.96,0.0,1.58,24.0,0.15,8.25,11.54,0.49
Antananarivo,-18.8792,47.5079,2026-06-05 04:00:00+00:00,1,203.0,0.01,1.59,24.96,0.21,8.14,11.59,0.57
Antananarivo,-18.8792,47.5079,2026-06-05 05:00:00+00:00,1,206.22,0.16,1.42,26.31,0.27,8.14,12.14,0.71
Antananarivo,-18.8792,47.5079,2026-06-05 06:00:00+00:00,1,199.14,0.19,1.0,30.67,0.29,7.93,11.96,0.91
Antananarivo,-18.8792,47.5079,2026-06-05 07:00:00+00:00,1,118.79,0.06,0.31,42.66,0.2,3.52,5.42,0.6
Antananarivo,-18.8792,47.5079,2026-06-05 08:00:00+00:00,1,104.37,0.04,0.17,46.53,0.18,2.93,4.48,0.57
Antananarivo,-18.8792,47.5079,2026-06-05 09:00:00+00:00,1,100.45,0.03,0.12,47.84,0.19,2.95,4.42,0.58
Antananarivo,-18.8792,47.5079,2026-06-05 10:00:00+00:00,1,95.24,0.03,0.1,52.28,0.18,2.95,4.24,0.54
Antananarivo,-18.8792,47.5079,2026-06-05 11:00:00+00:00,1,92.63,0.03,0.12,54.12,0.17,3.1,4.35,0.53
Antananarivo,-18.8792,47.5079,2026-06-05 12:00:00+00:00,1,92.92,0.03,0.14,53.54,0.18,3.32,4.62,0.55
Antananarivo,-18.8792,47.5079,2026-06-05 13:00:00+00:00,1,101.35,0.04,0.28,50.61,0.23,3.88,5.51,0.76
Antananarivo,-18.8792,47.5079,2026-06-05 14:00:00+00:00,1,116.03,0.03,0.6,46.35,0.3,4.71,6.85,1.1
Antananarivo,-18.8792,47.5079,2026-06-05 15:00:00+00:00,1,131.86,0.0,0.97,42.49,0.35,5.52,8.18,1.4
Antananarivo,-18.8792,47.5079,2026-06-05 16:00:00+00:00,1,155.09,0.0,1.38,37.69,0.43,6.69,10.08,1.74
Antananarivo,-18.8792,47.5079,2026-06-05 17:00:00+00:00,1,186.61,0.0,1.82,33.12,0.52,8.38,12.71,2.1
Antananarivo,-18.8792,47.5079,2026-06-05 18:00:00+00:00,1,212.96,0.0,2.13,29.77,0.6,9.98,15.1,2.38
Antananarivo,-18.8792,47.5079,2026-06-05 19:00:00+00:00,2,220.28,0.0,2.18,27.86,0.62,10.5,15.69,2.36
Antananarivo,-18.8792,47.5079,2026-06-05 20:00:00+00:00,2,220.32,0.0,2.11,25.84,0.49,10.4,15.4,1.68
Antananarivo,-18.8792,47.5079,2026-06-05 21:00:00+00:00,1,209.78,0.0,1.92,24.25,0.3,9.69,14.12,0.83
Antananarivo,-18.8792,47.5079,2026-06-05 22:00:00+00:00,1,198.36,0.0,1.71,22.65,0.17,8.95,12.74,0.4
Antananarivo,-18.8792,47.5079,2026-06-05 23:00:00+00:00,1,190.92,0.0,1.56,20.83,0.12,8.44,11.79,0.3
Antananarivo,-18.8792,47.5079,2026-06-06 00:00:00+00:00,1,182.41,0.0,1.41,19.45,0.1,7.85,10.65,0.3
Antananarivo,-18.8792,47.5079,2026-06-06 01:00:00+00:00,1,175.06,0.0,1.29,17.99,0.09,6.83,8.82,0.31
Antananarivo,-18.8792,47.5079,2026-06-06 02:00:00+00:00,1,169.31,0.0,1.22,16.69,0.08,5.78,7.32,0.3
Antananarivo,-18.8792,47.5079,2026-06-06 03:00:00+00:00,1,164.87,0.0,1.17,16.19,0.09,5.01,6.41,0.32
Antananarivo,-18.8792,47.5079,2026-06-06 04:00:00+00:00,1,160.05,0.01,1.15,16.66,0.13,4.44,6.1,0.4
Antananarivo,-18.8792,47.5079,2026-06-06 05:00:00+00:00,1,160.81,0.12,1.06,17.28,0.17,4.27,6.4,0.5
Antananarivo,-18.8792,47.5079,2026-06-06 06:00:00+00:00,1,162.96,0.21,0.86,19.73,0.21,4.41,6.83,0.67
Antananarivo,-18.8792,47.5079,2026-06-06 07:00:00+00:00,1,118.81,0.08,0.4,31.87,0.18,2.85,4.7,0.67
Antananarivo,-18.8792,47.5079,2026-06-06 08:00:00+00:00,1,110.29,0.06,0.25,35.27,0.17,2.74,4.44,0.64
Antananarivo,-18.8792,47.5079,2026-06-06 09:00:00+00:00,1,104.81,0.04,0.16,37.23,0.16,2.66,4.22,0.62
Antananarivo,-18.8792,47.5079,2026-06-06 10:00:00+00:00,1,98.38,0.03,0.12,42.41,0.15,2.47,3.77,0.56
Antananarivo,-18.8792,47.5079,2026-06-06 11:00:00+00:00,1,95.26,0.03,0.12,45.8,0.14,2.53,3.72,0.53
Antananarivo,-18.8792,47.5079,2026-06-06 12:00:00+00:00,1,93.33,0.03,0.14,47.13,0.14,2.59,3.75,0.53
Antananarivo,-18.8792,47.5079,2026-06-06 13:00:00+00:00,1,99.78,0.04,0.3,44.2,0.17,2.99,4.34,0.69
Antananarivo,-18.8792,47.5079,2026-06-06 14:00:00+00:00,1,112.82,0.03,0.63,38.84,0.21,3.68,5.39,0.92
Antananarivo,-18.8792,47.5079,2026-06-06 15:00:00+00:00,1,127.2,0.0,1.01,34.31,0.23,4.4,6.49,1.06
Antananarivo,-18.8792,47.5079,2026-06-06 16:00:00+00:00,1,141.16,0.0,1.26,30.36,0.25,5.11,7.52,1.11
Antananarivo,-18.8792,47.5079,2026-06-06 17:00:00+00:00,1,153.29,0.0,1.4,27.83,0.25,5.7,8.35,0.93
Antananarivo,-18.8792,47.5079,2026-06-06 18:00:00+00:00,1,159.04,0.0,1.42,26.38,0.23,5.9,8.53,0.65
Antananarivo,-18.8792,47.5079,2026-06-06 19:00:00+00:00,1,148.11,0.0,1.21,26.78,0.19,4.72,6.85,0.45
Antananarivo,-18.8792,47.5079,2026-06-06 20:00:00+00:00,1,147.6,0.0,1.18,25.14,0.16,4.13,6.07,0.35
Antananarivo,-18.8792,47.5079,2026-06-06 21:00:00+00:00,1,143.33,0.0,1.11,23.39,0.11,3.53,5.16,0.26
Antananarivo,-18.8792,47.5079,2026-06-06 22:00:00+00:00,1,138.2,0.0,1.04,21.61,0.08,3.08,4.28,0.23
Antananarivo,-18.8792,47.5079,2026-06-06 23:00:00+00:00,1,134.85,0.0,0.98,20.06,0.07,2.78,3.73,0.22
Antananarivo,-18.8792,47.5079,2026-06-07 00:00:00+00:00,1,130.36,0.0,0.92,18.98,0.07,2.5,3.28,0.23
Antananarivo,-18.8792,47.5079,2026-06-07 01:00:00+00:00,1,126.07,0.0,0.87,18.31,0.06,2.26,2.94,0.23
Antananarivo,-18.8792,47.5079,2026-06-07 02:00:00+00:00,1,123.29,0.0,0.83,18.14,0.06,2.08,2.72,0.23
Antananarivo,-18.8792,47.5079,2026-06-07 03:00:00+00:00,1,121.31,0.0,0.81,18.45,0.07,2.01,2.65,0.24
Antananarivo,-18.8792,47.5079,2026-06-07 04:00:00+00:00,1,123.29,0.01,0.85,19.52,0.11,2.15,3.07,0.31
Antananarivo,-18.8792,47.5079,2026-06-07 05:00:00+00:00,1,128.97,0.14,0.75,20.75,0.15,2.46,3.86,0.39
Antananarivo,-18.8792,47.5079,2026-06-07 06:00:00+00:00,1,134.51,0.2,0.62,23.68,0.18,2.92,4.6,0.53
Antananarivo,-18.8792,47.5079,2026-06-07 07:00:00+00:00,1,88.48,0.05,0.21,36.05,0.13,1.11,2.02,0.4
Antananarivo,-18.8792,47.5079,2026-06-07 08:00:00+00:00,1,80.33,0.03,0.13,41.12,0.11,0.9,1.6,0.36
Antananarivo,-18.8792,47.5079,2026-06-07 09:00:00+00:00,1,76.67,0.02,0.11,42.46,0.1,0.81,1.37,0.33
Antananarivo,-18.8792,47.5079,2026-06-07 10:00:00+00:00,1,75.89,0.01,0.12,43.91,0.1,0.76,1.25,0.32
Antananarivo,-18.8792,47.5079,2026-06-07 11:00:00+00:00,1,76.37,0.02,0.14,44.4,0.1,0.81,1.32,0.34
Antananarivo,-18.8792,47.5079,2026-06-07 12:00:00+00:00,1,77.63,0.02,0.17,43.48,0.11,0.86,1.39,0.35
Antananarivo,-18.8792,47.5079,2026-06-07 13:00:00+00:00,1,85.27,0.03,0.32,39.49,0.14,1.14,1.86,0.47
Antananarivo,-18.8792,47.5079,2026-06-07 14:00:00+00:00,1,99.44,0.02,0.62,34.29,0.16,1.71,2.77,0.52
Antananarivo,-18.8792,47.5079,2026-06-07 15:00:00+00:00,1,114.55,0.0,0.96,30.26,0.18,2.37,3.8,0.45
Antananarivo,-18.8792,47.5079,2026-06-07 16:00:00+00:00,1,129.84,0.0,1.21,26.78,0.2,3.12,4.95,0.48
Antananarivo,-18.8792,47.5079,2026-06-07 17:00:00+00:00,1,148.51,0.0,1.44,24.12,0.23,4.01,6.28,0.55
Antananarivo,-18.8792,47.5079,2026-06-07 18:00:00+00:00,1,165.8,0.0,1.62,22.05,0.25,4.85,7.47,0.61
Antananarivo,-18.8792,47.5079,2026-06-07 19:00:00+00:00,1,178.57,0.0,1.74,20.51,0.26,5.44,8.19,0.66
Antananarivo,-18.8792,47.5079,2026-06-07 20:00:00+00:00,1,183.7,0.0,1.76,19.51,0.24,5.58,8.23,0.62
Antananarivo,-18.8792,47.5079,2026-06-07 21:00:00+00:00,1,180.35,0.0,1.67,18.82,0.18,5.23,7.42,0.52
Antananarivo,-18.8792,47.5079,2026-06-07 22:00:00+00:00,1,177.86,0.0,1.59,18.14,0.15,4.93,6.62,0.47
Antananarivo,-18.8792,47.5079,2026-06-07 23:00:00+00:00,1,177.42,0.0,1.54,17.23,0.13,4.72,6.12,0.45
Antananarivo,-18.8792,47.5079,2026-06-08 00:00:00+00:00,1,173.95,0.0,1.45,16.59,0.12,4.36,5.58,0.43
Antananarivo,-18.8792,47.5079,2026-06-08 01:00:00+00:00,1,165.13,0.0,1.33,16.91,0.12,3.65,4.77,0.42
Antananarivo,-18.8792,47.5079,2026-06-08 02:00:00+00:00,1,163.75,0.0,1.29,16.47,0.12,3.37,4.44,0.43
Antananarivo,-18.8792,47.5079,2026-06-08 03:00:00+00:00,1,166.75,0.0,1.33,16.02,0.13,3.34,4.45,0.5
Antananarivo,-18.8792,47.5079,2026-06-08 04:00:00+00:00,1,179.32,0.01,1.5,15.8,0.21,3.85,5.45,0.66
Antananarivo,-18.8792,47.5079,2026-06-08 05:00:00+00:00,1,190.25,0.15,1.46,16.71,0.25,4.33,6.61,0.62
Antananarivo,-18.8792,47.5079,2026-06-08 06:00:00+00:00,1,177.7,0.2,1.07,21.58,0.25,3.91,6.18,0.57
Antananarivo,-18.8792,47.5079,2026-06-08 07:00:00+00:00,1,112.36,0.05,0.38,36.9,0.18,1.58,2.64,0.39
Antananarivo,-18.8792,47.5079,2026-06-08 08:00:00+00:00,1,100.51,0.03,0.23,41.13,0.16,1.4,2.29,0.37
Antananarivo,-18.8792,47.5079,2026-06-08 09:00:00+00:00,1,96.07,0.02,0.18,42.74,0.14,1.35,2.13,0.37
Antananarivo,-18.8792,47.5079,2026-06-08 10:00:00+00:00,1,94.07,0.02,0.15,44.7,0.13,1.29,1.93,0.36
Antananarivo,-18.8792,47.5079,2026-06-08 11:00:00+00:00,1,94.03,0.03,0.15,45.34,0.14,1.39,2.0,0.36
Antananarivo,-18.8792,47.5079,2026-06-08 12:00:00+00:00,1,94.55,0.03,0.16,45.25,0.14,1.58,2.22,0.36
Antananarivo,-18.8792,47.5079,2026-06-08 13:00:00+00:00,1,98.34,0.04,0.23,43.67,0.17,1.89,2.7,0.43
Antananarivo,-18.8792,47.5079,2026-06-08 14:00:00+00:00,1,106.54,0.03,0.42,41.59,0.2,2.3,3.38,0.56
Antananarivo,-18.8792,47.5079,2026-06-08 15:00:00+00:00,1,115.46,0.0,0.68,39.95,0.23,2.69,3.98,0.67
Antananarivo,-18.8792,47.5079,2026-06-08 16:00:00+00:00,1,125.09,0.0,0.86,38.61,0.26,3.1,4.6,0.75
Antananarivo,-18.8792,47.5079,2026-06-08 17:00:00+00:00,1,133.91,0.0,0.94,37.98,0.27,3.38,5.0,0.7
Antananarivo,-18.8792,47.5079,2026-06-08 18:00:00+00:00,1,137.23,0.0,0.94,38.24,0.25,3.31,4.86,0.55
Antananarivo,-18.8792,47.5079,2026-06-08 19:00:00+00:00,1,132.63,0.0,0.85,39.15,0.22,2.83,4.19,0.43
Antananarivo,-18.8792,47.5079,2026-06-08 20:00:00+00:00,1,126.91,0.0,0.78,40.2,0.19,2.4,3.62,0.4
Antananarivo,-18.8792,47.5079,2026-06-08 21:00:00+00:00,1,117.26,0.0,0.68,41.59,0.16,1.89,2.82,0.34
Antananarivo,-18.8792,47.5079,2026-06-08 22:00:00+00:00,1,107.26,0.0,0.58,43.08,0.15,1.56,2.29,0.33
Antananarivo,-18.8792,47.5079,2026-06-08 23:00:00+00:00,1,101.81,0.0,0.52,43.53,0.14,1.46,2.11,0.31
Antananarivo,-18.8792,47.5079,2026-06-09 00:00:00+00:00,1,98.34,0.0,0.48,43.65,0.13,1.41,2.02,0.28
Antananarivo,-18.8792,47.5079,2026-06-09 01:00:00+00:00,1,95.2,0.0,0.45,43.78,0.12,1.32,1.87,0.25
Antananarivo,-18.8792,47.5079,2026-06-09 02:00:00+00:00,1,92.24,0.0,0.41,44.35,0.11,1.2,1.73,0.22
Antananarivo,-18.8792,47.5079,2026-06-09 03:00:00+00:00,1,89.44,0.0,0.37,45.8,0.12,1.09,1.6,0.2
Antananarivo,-18.8792,47.5079,2026-06-09 04:00:00+00:00,1,88.82,0.0,0.37,47.38,0.14,1.04,1.63,0.23
Antananarivo,-18.8792,47.5079,2026-06-09 05:00:00+00:00,1,89.79,0.03,0.36,48.0,0.16,0.99,1.68,0.29
Antananarivo,-18.8792,47.5079,2026-06-09 06:00:00+00:00,1,88.62,0.04,0.28,48.64,0.17,0.88,1.53,0.34
Antananarivo,-18.8792,47.5079,2026-06-09 07:00:00+00:00,1,79.91,0.03,0.15,50.31,0.11,0.58,0.96,0.23
Antananarivo,-18.8792,47.5079,2026-06-09 08:00:00+00:00,1,76.91,0.02,0.1,49.94,0.09,0.54,0.81,0.21
