city,lat,lon,datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Washington,38.9072,-77.0369,2026-07-01 18:00:00+00:00,3,121.57,0.2,1.35,100.89,1.81,9.54,13.4,0.48
Washington,38.9072,-77.0369,2026-07-01 19:00:00+00:00,3,122.47,0.18,1.32,102.25,1.69,9.8,13.05,0.36
Washington,38.9072,-77.0369,2026-07-01 20:00:00+00:00,3,122.69,0.2,1.44,100.4,1.53,9.73,12.54,0.34
Washington,38.9072,-77.0369,2026-07-01 21:00:00+00:00,3,124.79,0.24,1.85,100.82,1.49,9.79,12.53,0.41
Washington,38.9072,-77.0369,2026-07-01 22:00:00+00:00,3,129.88,0.29,2.61,101.14,1.54,10.03,12.89,0.5
Washington,38.9072,-77.0369,2026-07-01 23:00:00+00:00,2,134.64,0.28,3.59,98.94,1.69,10.19,13.34,0.62
Washington,38.9072,-77.0369,2026-07-02 00:00:00+00:00,2,136.95,0.12,4.71,93.62,1.89,10.05,13.62,0.75
Washington,38.9072,-77.0369,2026-07-02 01:00:00+00:00,2,135.05,0.0,5.3,85.69,2.0,9.52,13.58,0.84
Washington,38.9072,-77.0369,2026-07-02 02:00:00+00:00,2,133.34,0.0,5.29,77.93,1.99,8.89,13.44,0.93
Washington,38.9072,-77.0369,2026-07-02 03:00:00+00:00,2,129.87,0.0,5.1,70.92,1.84,8.11,13.0,1.0
Washington,38.9072,-77.0369,2026-07-02 04:00:00+00:00,2,123.47,0.0,4.62,64.11,1.59,7.16,12.08,1.04
Washington,38.9072,-77.0369,2026-07-02 05:00:00+00:00,1,118.25,0.0,4.03,58.71,1.34,6.43,11.27,1.08
Washington,38.9072,-77.0369,2026-07-02 06:00:00+00:00,1,113.98,0.0,3.44,54.08,1.13,5.96,10.66,1.08
Washington,38.9072,-77.0369,2026-07-02 07:00:00+00:00,1,110.33,0.0,2.97,49.32,0.94,5.71,10.24,1.03
Washington,38.9072,-77.0369,2026-07-02 08:00:00+00:00,1,108.83,0.0,2.72,44.52,0.81,5.66,10.07,0.94
Washington,38.9072,-77.0369,2026-07-02 09:00:00+00:00,1,108.55,0.0,2.68,39.71,0.73,5.68,9.99,0.83
Washington,38.9072,-77.0369,2026-07-02 10:00:00+00:00,1,108.91,0.0,2.86,34.95,0.68,5.72,9.94,0.78
Washington,38.9072,-77.0369,2026-07-02 11:00:00+00:00,1,113.44,0.07,3.63,30.33,0.69,5.83,10.07,0.88
Washington,38.9072,-77.0369,2026-07-02 12:00:00+00:00,1,122.63,0.83,4.22,27.94,0.72,6.03,10.36,1.06
Washington,38.9072,-77.0369,2026-07-02 13:00:00+00:00,1,130.21,1.59,4.09,31.34,0.8,6.33,10.8,1.26
Washington,38.9072,-77.0369,2026-07-02 14:00:00+00:00,1,132.49,1.36,3.77,43.34,0.9,6.89,11.51,1.34
Washington,38.9072,-77.0369,2026-07-02 15:00:00+00:00,2,132.65,0.68,2.84,65.79,1.08,8.49,13.36,1.29
Washington,38.9072,-77.0369,2026-07-02 16:00:00+00:00,2,123.02,0.24,1.46,97.33,2.03,12.96,18.23,0.57
Washington,38.9072,-77.0369,2026-07-02 17:00:00+00:00,3,116.99,0.17,1.12,103.22,1.98,13.85,18.71,0.25
Washington,38.9072,-77.0369,2026-07-02 18:00:00+00:00,3,115.11,0.16,1.11,105.4,1.84,14.0,18.61,0.15
Washington,38.9072,-77.0369,2026-07-02 19:00:00+00:00,3,115.06,0.15,1.15,107.97,1.72,14.0,18.42,0.11
Washington,38.9072,-77.0369,2026-07-02 20:00:00+00:00,3,113.93,0.16,1.25,109.54,1.58,13.58,17.7,0.11
Washington,38.9072,-77.0369,2026-07-02 21:00:00+00:00,3,114.25,0.18,1.53,111.18,1.48,13.17,17.06,0.14
Washington,38.9072,-77.0369,2026-07-02 22:00:00+00:00,3,121.81,0.29,2.75,107.97,1.43,13.23,16.99,0.33
Washington,38.9072,-77.0369,2026-07-02 23:00:00+00:00,3,133.27,0.34,4.54,100.78,1.46,13.5,17.19,0.6
Washington,38.9072,-77.0369,2026-07-03 00:00:00+00:00,2,141.2,0.16,6.37,93.61,1.62,13.58,17.23,0.83
Washington,38.9072,-77.0369,2026-07-03 01:00:00+00:00,2,145.43,0.0,7.35,86.02,1.84,13.37,17.05,1.01
Washington,38.9072,-77.0369,2026-07-03 02:00:00+00:00,2,148.84,0.0,7.42,78.28,1.99,13.08,16.87,1.15
Washington,38.9072,-77.0369,2026-07-03 03:00:00+00:00,2,150.03,0.0,7.21,68.83,1.9,12.57,16.43,1.26
Washington,38.9072,-77.0369,2026-07-03 04:00:00+00:00,2,144.71,0.0,6.4,58.4,1.59,11.77,15.6,1.27
Washington,38.9072,-77.0369,2026-07-03 05:00:00+00:00,2,138.67,0.0,5.27,50.77,1.26,11.22,15.02,1.25
Washington,38.9072,-77.0369,2026-07-03 06:00:00+00:00,2,131.99,0.0,4.15,45.42,0.99,10.89,14.63,1.19
Washington,38.9072,-77.0369,2026-07-03 07:00:00+00:00,2,124.74,0.0,3.44,36.74,0.68,10.7,14.21,1.12
Washington,38.9072,-77.0369,2026-07-03 08:00:00+00:00,2,119.8,0.0,3.22,28.7,0.48,10.7,14.06,1.29
Washington,38.9072,-77.0369,2026-07-03 09:00:00+00:00,2,117.74,0.01,3.32,24.31,0.42,10.72,14.09,1.59
Washington,38.9072,-77.0369,2026-07-03 10:00:00+00:00,2,118.4,0.02,3.86,21.14,0.41,10.71,14.11,1.96
Washington,38.9072,-77.0369,2026-07-03 11:00:00+00:00,2,129.92,0.27,5.84,18.31,0.44,10.8,14.3,2.39
Washington,38.9072,-77.0369,2026-07-03 12:00:00+00:00,2,151.25,2.17,7.03,19.13,0.52,11.01,14.65,2.75
Washington,38.9072,-77.0369,2026-07-03 13:00:00+00:00,2,161.08,3.18,6.52,25.53,0.64,11.43,15.16,2.24
Washington,38.9072,-77.0369,2026-07-03 14:00:00+00:00,2,162.8,2.52,6.18,40.3,0.74,12.17,15.75,1.66
Washington,38.9072,-77.0369,2026-07-03 15:00:00+00:00,2,155.71,1.01,4.4,72.71,1.21,14.38,17.57,1.14
Washington,38.9072,-77.0369,2026-07-03 16:00:00+00:00,3,120.57,0.22,1.43,107.83,2.76,16.35,18.43,0.06
Washington,38.9072,-77.0369,2026-07-03 17:00:00+00:00,3,113.14,0.16,1.08,110.94,2.4,15.46,17.23,0.01
Washington,38.9072,-77.0369,2026-07-03 18:00:00+00:00,3,110.68,0.15,1.03,111.85,2.08,14.95,16.63,0.01
Washington,38.9072,-77.0369,2026-07-03 19:00:00+00:00,3,110.48,0.15,1.12,111.27,1.85,14.65,16.3,0.05
Washington,38.9072,-77.0369,2026-07-03 20:00:00+00:00,3,110.81,0.17,1.39,107.97,1.65,14.19,15.82,0.14
Washington,38.9072,-77.0369,2026-07-03 21:00:00+00:00,3,112.07,0.18,1.87,105.55,1.51,13.63,15.24,0.23
Washington,38.9072,-77.0369,2026-07-03 22:00:00+00:00,2,130.19,0.52,5.09,90.63,1.31,13.56,15.14,0.52
Washington,38.9072,-77.0369,2026-07-03 23:00:00+00:00,2,152.94,0.84,8.77,72.6,1.09,13.51,15.07,0.93
Washington,38.9072,-77.0369,2026-07-04 00:00:00+00:00,2,163.74,0.44,11.06,59.12,0.92,13.13,14.71,1.2
Washington,38.9072,-77.0369,2026-07-04 01:00:00+00:00,2,164.61,0.01,11.6,47.94,0.79,12.6,14.18,1.38
Washington,38.9072,-77.0369,2026-07-04 02:00:00+00:00,2,162.1,0.0,10.48,41.26,0.73,12.25,13.85,1.47
Washington,38.9072,-77.0369,2026-07-04 03:00:00+00:00,2,154.98,0.0,8.87,38.36,0.71,11.86,13.45,1.53
Washington,38.9072,-77.0369,2026-07-04 04:00:00+00:00,2,141.35,0.0,6.7,38.2,0.72,11.3,12.91,1.55
Washington,38.9072,-77.0369,2026-07-04 05:00:00+00:00,2,133.95,0.0,5.45,34.35,0.65,11.25,12.88,1.53
Washington,38.9072,-77.0369,2026-07-04 06:00:00+00:00,2,127.39,0.0,4.4,31.33,0.58,11.34,12.98,1.45
Washington,38.9072,-77.0369,2026-07-04 07:00:00+00:00,2,120.12,0.0,3.67,26.11,0.46,11.34,12.95,1.38
Washington,38.9072,-77.0369,2026-07-04 08:00:00+00:00,2,114.33,0.0,3.3,19.82,0.34,11.41,13.0,1.35
Washington,38.9072,-77.0369,2026-07-04 09:00:00+00:00,2,110.37,0.01,3.27,15.19,0.28,11.5,13.13,1.35
Washington,38.9072,-77.0369,2026-07-04 10:00:00+00:00,2,108.32,0.04,3.61,11.38,0.25,11.48,13.16,1.45
Washington,38.9072,-77.0369,2026-07-04 11:00:00+00:00,2,114.74,0.43,4.7,7.96,0.25,11.47,13.19,1.58
Washington,38.9072,-77.0369,2026-07-04 12:00:00+00:00,2,130.56,2.8,4.61,8.5,0.27,11.55,13.3,1.7
Washington,38.9072,-77.0369,2026-07-04 13:00:00+00:00,2,142.4,3.64,4.96,17.57,0.38,11.65,13.39,1.74
Washington,38.9072,-77.0369,2026-07-04 14:00:00+00:00,2,145.49,2.47,5.41,36.09,0.5,11.76,13.42,1.53
Washington,38.9072,-77.0369,2026-07-04 15:00:00+00:00,2,145.27,0.97,4.25,70.29,0.79,12.57,14.1,1.28
Washington,38.9072,-77.0369,2026-07-04 16:00:00+00:00,3,117.29,0.18,1.81,106.31,2.13,10.14,11.0,0.32
Washington,38.9072,-77.0369,2026-07-04 17:00:00+00:00,3,113.88,0.2,1.8,105.47,1.86,9.38,10.12,0.23
Washington,38.9072,-77.0369,2026-07-04 18:00:00+00:00,3,115.14,0.23,2.0,106.31,1.66,9.43,10.17,0.27
Washington,38.9072,-77.0369,2026-07-04 19:00:00+00:00,3,118.06,0.22,2.28,107.51,1.56,9.65,10.38,0.37
Washington,38.9072,-77.0369,2026-07-04 20:00:00+00:00,3,117.89,0.16,2.56,102.0,1.49,9.3,9.99,0.43
Washington,38.9072,-77.0369,2026-07-04 21:00:00+00:00,2,115.33,0.07,2.8,95.18,1.42,8.45,9.08,0.4
Washington,38.9072,-77.0369,2026-07-04 22:00:00+00:00,2,119.32,0.01,4.33,77.48,1.7,7.73,8.28,0.45
Washington,38.9072,-77.0369,2026-07-04 23:00:00+00:00,1,130.93,0.02,6.3,58.63,2.03,7.64,8.16,0.58
Washington,38.9072,-77.0369,2026-07-05 00:00:00+00:00,1,138.22,0.01,7.13,47.55,2.09,7.67,8.19,0.54
Washington,38.9072,-77.0369,2026-07-05 01:00:00+00:00,1,138.07,0.0,6.91,40.26,1.63,7.64,8.15,0.4
Washington,38.9072,-77.0369,2026-07-05 02:00:00+00:00,1,137.21,0.0,6.41,35.89,1.27,7.75,8.29,0.35
Washington,38.9072,-77.0369,2026-07-05 03:00:00+00:00,1,136.08,0.0,5.99,33.33,1.07,7.9,8.43,0.31
Washington,38.9072,-77.0369,2026-07-05 04:00:00+00:00,1,132.7,0.0,5.53,28.37,0.77,7.92,8.44,0.3
Washington,38.9072,-77.0369,2026-07-05 05:00:00+00:00,1,129.92,0.01,4.97,21.97,0.52,8.02,8.54,0.34
Washington,38.9072,-77.0369,2026-07-05 06:00:00+00:00,1,125.8,0.01,4.26,18.27,0.41,8.14,8.66,0.39
Washington,38.9072,-77.0369,2026-07-05 07:00:00+00:00,1,121.31,0.01,3.61,17.19,0.38,8.26,8.79,0.43
Washington,38.9072,-77.0369,2026-07-05 08:00:00+00:00,1,116.62,0.01,3.12,16.75,0.36,8.34,8.9,0.42
Washington,38.9072,-77.0369,2026-07-05 09:00:00+00:00,1,113.16,0.02,3.02,15.04,0.35,8.36,8.95,0.4
Washington,38.9072,-77.0369,2026-07-05 10:00:00+00:00,1,110.86,0.03,3.15,12.65,0.33,8.36,9.04,0.37
Washington,38.9072,-77.0369,2026-07-05 11:00:00+00:00,1,114.31,0.16,3.96,11.32,0.34,8.43,9.24,0.36
Washington,38.9072,-77.0369,2026-07-05 12:00:00+00:00,1,124.28,0.79,4.95,14.04,0.45,8.59,9.57,0.42
Washington,38.9072,-77.0369,2026-07-05 13:00:00+00:00,1,129.88,0.92,4.99,28.47,0.71,8.97,10.13,0.45
Washington,38.9072,-77.0369,2026-07-05 14:00:00+00:00,1,131.91,1.14,4.48,35.46,0.74,9.15,10.36,0.53
Washington,38.9072,-77.0369,2026-07-05 15:00:00+00:00,1,132.16,0.89,3.52,51.05,0.78,9.64,10.91,0.62
Washington,38.9072,-77.0369,2026-07-05 16:00:00+00:00,2,125.56,0.24,2.34,81.68,1.15,10.94,12.65,0.71
Washington,38.9072,-77.0369,2026-07-05 17:00:00+00:00,2,123.22,0.18,2.19,87.84,1.25,11.47,13.31,0.78
Washington,38.9072,-77.0369,2026-07-05 18:00:00+00:00,2,122.87,0.17,2.1,93.5,1.37,11.98,13.88,0.82
Washington,38.9072,-77.0369,2026-07-05 19:00:00+00:00,2,115.41,0.13,1.65,96.43,1.3,10.32,11.99,0.79
Washington,38.9072,-77.0369,2026-07-05 20:00:00+00:00,2,108.54,0.13,1.46,92.37,1.1,8.15,9.48,0.75
Washington,38.9072,-77.0369,2026-07-05 21:00:00+00:00,2,106.11,0.15,1.58,90.3,1.03,7.01,8.18,0.74
Washington,38.9072,-77.0369,2026-07-05 22:00:00+00:00,2,114.73,0.35,3.21,78.74,1.02,6.59,7.7,0.87
Washington,38.9072,-77.0369,2026-07-05 23:00:00+00:00,2,128.25,0.46,5.37,64.35,1.03,6.71,7.81,1.12
Washington,38.9072,-77.0369,2026-07-06 00:00:00+00:00,1,137.46,0.22,7.06,54.18,1.06,6.97,8.06,1.33
Washington,38.9072,-77.0369,2026-07-06 01:00:00+00:00,1,137.75,0.01,7.48,45.81,0.93,7.13,8.17,1.41
Washington,38.9072,-77.0369,2026-07-06 02:00:00+00:00,1,138.63,0.0,7.25,38.01,0.76,7.33,8.37,1.3
Washington,38.9072,-77.0369,2026-07-06 03:00:00+00:00,1,138.63,0.0,7.09,30.49,0.63,7.43,8.45,1.03
Washington,38.9072,-77.0369,2026-07-06 04:00:00+00:00,1,136.06,0.0,6.68,25.56,0.52,7.44,8.45,0.8
Washington,38.9072,-77.0369,2026-07-06 05:00:00+00:00,1,131.94,0.0,5.76,26.2,0.48,7.46,8.46,0.63
Washington,38.9072,-77.0369,2026-07-06 06:00:00+00:00,1,126.74,0.0,4.67,30.77,0.53,7.48,8.46,0.52
Washington,38.9072,-77.0369,2026-07-06 07:00:00+00:00,1,121.75,0.0,3.94,29.42,0.47,7.42,8.36,0.43
Washington,38.9072,-77.0369,2026-07-06 08:00:00+00:00,1,117.61,0.0,3.6,20.72,0.32,7.41,8.37,0.4
Washington,38.9072,-77.0369,2026-07-06 09:00:00+00:00,1,114.17,0.02,3.5,14.42,0.26,7.36,8.38,0.43
Washington,38.9072,-77.0369,2026-07-06 10:00:00+00:00,1,112.63,0.06,3.78,9.94,0.23,7.28,8.37,0.47
Washington,38.9072,-77.0369,2026-07-06 11:00:00+00:00,1,120.84,0.58,4.84,6.74,0.24,7.26,8.43,0.51
Washington,38.9072,-77.0369,2026-07-06 12:00:00+00:00,1,137.32,2.94,4.6,8.07,0.3,7.29,8.52,0.59
Washington,38.9072,-77.0369,2026-07-06 13:00:00+00:00,1,140.13,2.62,4.57,22.82,0.61,7.33,8.58,0.62
Washington,38.9072,-77.0369,2026-07-06 14:00:00+00:00,1,141.63,1.86,4.31,38.33,0.67,7.72,8.94,0.67
Washington,38.9072,-77.0369,2026-07-06 15:00:00+00:00,2,143.71,0.91,3.31,60.96,0.66,9.1,10.25,0.71
Washington,38.9072,-77.0369,2026-07-06 16:00:00+00:00,2,120.89,0.2,1.23,97.02,0.97,7.44,8.04,0.35
Washington,38.9072,-77.0369,2026-07-06 17:00:00+00:00,2,114.02,0.13,0.87,99.58,0.68,5.51,5.85,0.29
Washington,38.9072,-77.0369,2026-07-06 18:00:00+00:00,2,112.52,0.13,0.85,99.39,0.56,5.01,5.29,0.28
Washington,38.9072,-77.0369,2026-07-06 19:00:00+00:00,2,120.22,0.27,1.93,91.59,0.51,5.25,5.53,0.39
Washington,38.9072,-77.0369,2026-07-06 20:00:00+00:00,2,134.95,0.43,4.17,81.54,0.49,5.68,5.99,0.6
Washington,38.9072,-77.0369,2026-07-06 21:00:00+00:00,2,152.92,0.33,7.78,72.17,0.51,5.93,6.24,0.84
Washington,38.9072,-77.0369,2026-07-06 22:00:00+00:00,2,170.94,0.3,10.71,64.06,0.58,6.15,6.47,1.0
Washington,38.9072,-77.0369,2026-07-06 23:00:00+00:00,2,174.87,0.45,9.81,62.07,0.64,6.49,6.79,0.8
Washington,38.9072,-77.0369,2026-07-07 00:00:00+00:00,2,163.74,0.16,7.74,70.81,0.83,6.77,7.06,0.46
Washington,38.9072,-77.0369,2026-07-07 01:00:00+00:00,2,150.27,0.0,6.53,66.02,0.83,6.74,7.04,0.49
Washington,38.9072,-77.0369,2026-07-07 02:00:00+00:00,1,154.19,0.0,7.4,48.26,0.75,6.96,7.32,0.73
Washington,38.9072,-77.0369,2026-07-07 03:00:00+00:00,1,158.04,0.0,8.69,41.1,0.83,7.16,7.57,1.08
Washington,38.9072,-77.0369,2026-07-07 04:00:00+00:00,1,158.46,0.0,9.46,39.2,0.94,7.18,7.6,1.49
Washington,38.9072,-77.0369,2026-07-07 05:00:00+00:00,1,153.04,0.0,8.51,35.11,0.91,7.23,7.66,1.53
Washington,38.9072,-77.0369,2026-07-07 06:00:00+00:00,1,145.39,0.0,6.62,28.51,0.74,7.34,7.75,1.23
Washington,38.9072,-77.0369,2026-07-07 07:00:00+00:00,1,137.21,0.0,4.45,21.42,0.46,7.38,7.73,0.62
Washington,38.9072,-77.0369,2026-07-07 08:00:00+00:00,1,130.47,0.01,3.29,17.79,0.32,7.24,7.53,0.47
Washington,38.9072,-77.0369,2026-07-07 09:00:00+00:00,1,126.31,0.01,2.84,16.28,0.28,7.09,7.36,0.44
Washington,38.9072,-77.0369,2026-07-07 10:00:00+00:00,1,126.63,0.03,2.89,15.1,0.29,7.13,7.41,0.44
Washington,38.9072,-77.0369,2026-07-07 11:00:00+00:00,1,134.55,0.16,4.04,13.17,0.33,7.59,7.92,0.49
Washington,38.9072,-77.0369,2026-07-07 12:00:00+00:00,1,150.01,0.81,5.6,14.14,0.44,8.14,8.56,0.58
Washington,38.9072,-77.0369,2026-07-07 13:00:00+00:00,1,153.71,0.61,5.72,34.19,0.77,9.0,9.41,0.4
Washington,38.9072,-77.0369,2026-07-07 14:00:00+00:00,1,153.03,0.4,5.38,46.84,0.79,9.5,9.84,0.26
Washington,38.9072,-77.0369,2026-07-07 15:00:00+00:00,1,151.83,0.3,4.83,57.3,0.76,9.73,10.02,0.21
Washington,38.9072,-77.0369,2026-07-07 16:00:00+00:00,2,146.46,0.21,3.7,76.3,0.69,8.88,9.08,0.14
Washington,38.9072,-77.0369,2026-07-07 17:00:00+00:00,2,142.56,0.2,2.91,84.71,0.59,7.83,7.99,0.15
Washington,38.9072,-77.0369,2026-07-07 18:00:00+00:00,2,142.86,0.19,2.5,89.26,0.55,7.69,7.83,0.18
Washington,38.9072,-77.0369,2026-07-07 19:00:00+00:00,2,144.77,0.15,2.57,88.74,0.51,7.75,7.9,0.27
Washington,38.9072,-77.0369,2026-07-07 20:00:00+00:00,2,146.69,0.11,3.3,82.62,0.46,7.48,7.65,0.42
Washington,38.9072,-77.0369,2026-07-07 21:00:00+00:00,2,150.52,0.06,4.54,77.01,0.46,7.09,7.27,0.58
Washington,38.9072,-77.0369,2026-07-07 22:00:00+00:00,2,164.5,0.03,7.26,65.59,0.49,6.99,7.21,0.83
Washington,38.9072,-77.0369,2026-07-07 23:00:00+00:00,1,180.66,0.03,9.54,49.41,0.49,7.19,7.44,0.96
Washington,38.9072,-77.0369,2026-07-08 00:00:00+00:00,1,188.92,0.01,9.96,37.44,0.47,7.41,7.71,0.92
Washington,38.9072,-77.0369,2026-07-08 01:00:00+00:00,1,186.74,0.0,9.03,29.32,0.47,7.46,7.76,0.8
Washington,38.9072,-77.0369,2026-07-08 02:00:00+00:00,1,185.47,0.0,7.95,24.82,0.47,7.54,7.81,0.63
Washington,38.9072,-77.0369,2026-07-08 03:00:00+00:00,1,185.26,0.01,7.22,22.62,0.47,7.6,7.82,0.49
Washington,38.9072,-77.0369,2026-07-08 04:00:00+00:00,1,181.12,0.01,6.18,21.25,0.44,7.56,7.73,0.38
Washington,38.9072,-77.0369,2026-07-08 05:00:00+00:00,1,174.47,0.0,4.79,20.26,0.41,7.55,7.71,0.35
Washington,38.9072,-77.0369,2026-07-08 06:00:00+00:00,1,166.74,0.0,3.61,21.59,0.42,7.5,7.65,0.35
Washington,38.9072,-77.0369,2026-07-08 07:00:00+00:00,1,161.83,0.0,2.89,24.47,0.46,7.46,7.6,0.35
Washington,38.9072,-77.0369,2026-07-08 08:00:00+00:00,1,160.62,0.0,2.57,21.75,0.45,7.45,7.6,0.31
Washington,38.9072,-77.0369,2026-07-08 09:00:00+00:00,1,161.02,0.0,2.49,19.14,0.46,7.53,7.67,0.27
Washington,38.9072,-77.0369,2026-07-08 10:00:00+00:00,1,162.59,0.0,2.65,19.69,0.47,7.76,7.93,0.24
Washington,38.9072,-77.0369,2026-07-08 11:00:00+00:00,1,165.53,0.02,3.43,18.61,0.49,8.03,8.27,0.28
Washington,38.9072,-77.0369,2026-07-08 12:00:00+00:00,1,171.12,0.1,4.85,17.56,0.49,8.27,8.61,0.34
Washington,38.9072,-77.0369,2026-07-08 13:00:00+00:00,1,170.86,0.44,4.93,25.28,0.53,8.33,8.78,0.34
Washington,38.9072,-77.0369,2026-07-08 14:00:00+00:00,1,165.82,0.79,3.89,34.64,0.53,8.27,8.8,0.31
Washington,38.9072,-77.0369,2026-07-08 15:00:00+00:00,1,160.45,0.65,2.76,49.06,0.54,8.65,9.27,0.31
Washington,38.9072,-77.0369,2026-07-08 16:00:00+00:00,2,151.33,0.28,1.6,73.0,0.52,8.54,9.13,0.2
Washington,38.9072,-77.0369,2026-07-08 17:00:00+00:00,2,145.51,0.16,1.41,79.64,0.46,7.73,8.23,0.18
Washington,38.9072,-77.0369,2026-07-08 18:00:00+00:00,2,143.22,0.11,1.67,79.12,0.43,7.15,7.6,0.19
Washington,38.9072,-77.0369,2026-07-08 19:00:00+00:00,2,144.54,0.12,2.08,76.81,0.44,6.78,7.2,0.21
Washington,38.9072,-77.0369,2026-07-08 20:00:00+00:00,2,147.01,0.24,2.39,74.97,0.46,6.93,7.34,0.25
Washington,38.9072,-77.0369,2026-07-08 21:00:00+00:00,2,151.59,0.33,2.72,76.03,0.52,7.58,8.05,0.29
Washington,38.9072,-77.0369,2026-07-08 22:00:00+00:00,2,158.63,0.31,3.59,71.5,0.57,8.56,9.12,0.39
Washington,38.9072,-77.0369,2026-07-08 23:00:00+00:00,2,163.45,0.16,4.4,64.6,0.63,9.26,9.9,0.45
Washington,38.9072,-77.0369,2026-07-09 00:00:00+00:00,2,163.9,0.03,4.63,60.42,0.7,9.49,10.2,0.41
Washington,38.9072,-77.0369,2026-07-09 01:00:00+00:00,1,160.57,0.0,4.4,57.46,0.72,9.4,10.3,0.36
Washington,38.9072,-77.0369,2026-07-09 02:00:00+00:00,1,159.08,0.0,4.36,54.4,0.78,9.32,10.52,0.29
Washington,38.9072,-77.0369,2026-07-09 03:00:00+00:00,1,159.0,0.0,4.58,52.66,0.89,9.22,10.74,0.24
Washington,38.9072,-77.0369,2026-07-09 04:00:00+00:00,1,157.63,0.0,4.78,51.22,1.02,9.03,10.83,0.22
Washington,38.9072,-77.0369,2026-07-09 05:00:00+00:00,1,154.97,0.0,4.63,45.62,1.04,8.79,10.84,0.21
Washington,38.9072,-77.0369,2026-07-09 06:00:00+00:00,1,151.42,0.0,4.31,40.01,1.0,8.53,10.74,0.21
Washington,38.9072,-77.0369,2026-07-09 07:00:00+00:00,1,147.64,0.0,4.02,34.83,0.98,8.15,10.31,0.2
Washington,38.9072,-77.0369,2026-07-09 08:00:00+00:00,1,144.33,0.0,3.84,30.85,0.93,7.68,9.67,0.2
Washington,38.9072,-77.0369,2026-07-09 09:00:00+00:00,1,142.26,0.0,3.8,28.2,0.89,7.25,9.08,0.21
Washington,38.9072,-77.0369,2026-07-09 10:00:00+00:00,1,140.68,0.0,3.81,25.03,0.91,6.79,8.4,0.23
Washington,38.9072,-77.0369,2026-07-09 11:00:00+00:00,1,143.67,0.04,4.36,20.02,0.85,6.37,7.79,0.25
Washington,38.9072,-77.0369,2026-07-09 12:00:00+00:00,1,153.4,0.7,5.19,16.17,0.82,6.07,7.39,0.3
Washington,38.9072,-77.0369,2026-07-09 13:00:00+00:00,1,161.91,1.64,5.37,16.28,0.87,5.9,7.16,0.32
Washington,38.9072,-77.0369,2026-07-09 14:00:00+00:00,1,163.48,1.5,5.83,20.56,0.95,5.84,7.01,0.31
Washington,38.9072,-77.0369,2026-07-09 15:00:00+00:00,1,161.87,0.75,6.38,29.87,1.1,5.88,6.85,0.3
Washington,38.9072,-77.0369,2026-07-09 16:00:00+00:00,1,154.19,0.34,4.53,58.82,1.16,5.55,6.08,0.21
Washington,38.9072,-77.0369,2026-07-09 17:00:00+00:00,2,149.92,0.32,2.9,75.59,1.05,5.15,5.51,0.18
