city,lat,lon,datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Moscow,55.7558,37.6173,2026-05-01 00:00:00+00:00,1,154.46,0.0,3.17,48.4,0.51,0.81,1.24,0.41
Moscow,55.7558,37.6173,2026-05-01 01:00:00+00:00,1,155.77,0.0,3.49,44.46,0.73,1.33,1.82,1.02
Moscow,55.7558,37.6173,2026-05-01 02:00:00+00:00,1,157.92,0.0,3.84,40.25,0.78,1.67,2.2,1.77
Moscow,55.7558,37.6173,2026-05-01 03:00:00+00:00,1,162.38,0.04,4.7,36.51,0.85,1.86,2.41,2.48
Moscow,55.7558,37.6173,2026-05-01 04:00:00+00:00,1,168.3,0.63,5.42,34.8,0.84,1.91,2.48,2.14
Moscow,55.7558,37.6173,2026-05-01 05:00:00+00:00,1,170.12,1.63,4.72,35.12,0.62,1.74,2.31,1.51
Moscow,55.7558,37.6173,2026-05-01 06:00:00+00:00,1,167.2,2.05,3.76,37.84,0.71,1.63,2.15,1.64
Moscow,55.7558,37.6173,2026-05-01 07:00:00+00:00,2,140.7,0.38,1.51,91.38,1.34,0.81,1.04,0.34
Moscow,55.7558,37.6173,2026-05-01 08:00:00+00:00,2,137.4,0.15,0.73,97.65,0.88,0.55,0.7,0.28
Moscow,55.7558,37.6173,2026-05-01 09:00:00+00:00,2,136.45,0.1,0.55,98.7,0.66,0.51,0.61,0.27
Moscow,55.7558,37.6173,2026-05-01 10:00:00+00:00,2,135.6,0.08,0.46,99.53,0.48,0.5,0.53,0.25
Moscow,55.7558,37.6173,2026-05-01 11:00:00+00:00,2,133.92,0.07,0.4,99.57,0.36,0.5,0.5,0.24
Moscow,55.7558,37.6173,2026-05-01 12:00:00+00:00,2,132.25,0.06,0.37,99.53,0.28,0.5,0.5,0.23
Moscow,55.7558,37.6173,2026-05-01 13:00:00+00:00,3,132.77,0.05,0.39,100.62,0.26,0.5,0.5,0.23
Moscow,55.7558,37.6173,2026-05-01 14:00:00+00:00,3,133.53,0.05,0.45,101.01,0.25,0.5,0.5,0.26
Moscow,55.7558,37.6173,2026-05-01 15:00:00+00:00,3,134.02,0.04,0.49,100.99,0.25,0.5,0.5,0.28
Moscow,55.7558,37.6173,2026-05-01 16:00:00+00:00,2,135.37,0.05,1.17,88.76,0.26,0.5,0.5,0.54
Moscow,55.7558,37.6173,2026-05-01 17:00:00+00:00,2,138.44,0.01,2.17,72.96,0.26,0.5,0.58,0.74
Moscow,55.7558,37.6173,2026-05-01 18:00:00+00:00,2,140.77,0.0,2.86,63.1,0.23,0.5,0.67,0.76
Moscow,55.7558,37.6173,2026-05-01 19:00:00+00:00,1,142.91,0.0,3.39,56.98,0.21,0.5,0.74,0.72
Moscow,55.7558,37.6173,2026-05-01 20:00:00+00:00,1,144.02,0.0,3.46,54.59,0.19,0.51,0.75,0.66
Moscow,55.7558,37.6173,2026-05-01 21:00:00+00:00,1,142.59,0.0,2.96,56.02,0.18,0.53,0.73,0.6
Moscow,55.7558,37.6173,2026-05-01 22:00:00+00:00,1,139.79,0.0,2.3,59.47,0.18,0.56,0.73,0.51
Moscow,55.7558,37.6173,2026-05-01 23:00:00+00:00,2,138.55,0.0,1.92,60.63,0.17,0.62,0.77,0.43
Moscow,55.7558,37.6173,2026-05-02 00:00:00+00:00,2,138.25,0.0,1.7,61.8,0.17,0.7,0.83,0.37
Moscow,55.7558,37.6173,2026-05-02 01:00:00+00:00,2,137.75,0.0,1.55,62.44,0.17,0.78,0.89,0.34
Moscow,55.7558,37.6173,2026-05-02 02:00:00+00:00,2,138.18,0.0,1.55,60.72,0.16,0.84,0.95,0.33
Moscow,55.7558,37.6173,2026-05-02 03:00:00+00:00,1,139.56,0.02,1.77,58.31,0.17,0.89,1.0,0.32
Moscow,55.7558,37.6173,2026-05-02 04:00:00+00:00,1,139.77,0.22,1.93,55.28,0.2,0.89,1.02,0.33
Moscow,55.7558,37.6173,2026-05-02 05:00:00+00:00,1,138.41,0.46,1.72,53.2,0.25,0.88,1.02,0.43
Moscow,55.7558,37.6173,2026-05-02 06:00:00+00:00,1,135.66,0.49,1.37,54.9,0.32,0.9,1.06,0.59
Moscow,55.7558,37.6173,2026-05-02 07:00:00+00:00,2,132.48,0.16,0.74,83.04,0.41,0.61,0.69,0.33
Moscow,55.7558,37.6173,2026-05-02 08:00:00+00:00,2,129.23,0.1,0.46,88.38,0.34,0.5,0.55,0.3
Moscow,55.7558,37.6173,2026-05-02 09:00:00+00:00,2,127.21,0.08,0.37,89.89,0.32,0.5,0.54,0.32
Moscow,55.7558,37.6173,2026-05-02 10:00:00+00:00,2,127.17,0.07,0.33,92.04,0.33,0.53,0.58,0.36
Moscow,55.7558,37.6173,2026-05-02 11:00:00+00:00,2,125.99,0.06,0.32,92.86,0.34,0.57,0.63,0.42
Moscow,55.7558,37.6173,2026-05-02 12:00:00+00:00,2,124.99,0.06,0.33,93.06,0.36,0.61,0.67,0.48
Moscow,55.7558,37.6173,2026-05-02 13:00:00+00:00,2,125.14,0.05,0.4,93.28,0.38,0.65,0.72,0.56
Moscow,55.7558,37.6173,2026-05-02 14:00:00+00:00,2,125.17,0.05,0.53,92.05,0.43,0.72,0.79,0.67
Moscow,55.7558,37.6173,2026-05-02 15:00:00+00:00,2,125.38,0.03,0.67,90.67,0.49,0.79,0.88,0.79
Moscow,55.7558,37.6173,2026-05-02 16:00:00+00:00,2,125.84,0.02,0.88,88.44,0.56,0.87,0.97,0.94
Moscow,55.7558,37.6173,2026-05-02 17:00:00+00:00,2,126.91,0.0,1.12,85.5,0.63,0.95,1.08,1.14
Moscow,55.7558,37.6173,2026-05-02 18:00:00+00:00,2,128.08,0.0,1.25,82.85,0.64,1.04,1.18,1.33
Moscow,55.7558,37.6173,2026-05-02 19:00:00+00:00,2,127.96,0.0,1.3,79.17,0.59,1.1,1.25,1.42
Moscow,55.7558,37.6173,2026-05-02 20:00:00+00:00,2,128.75,0.0,1.29,75.8,0.48,1.16,1.31,1.35
Moscow,55.7558,37.6173,2026-05-02 21:00:00+00:00,2,128.9,0.0,1.19,72.73,0.38,1.2,1.36,1.12
Moscow,55.7558,37.6173,2026-05-02 22:00:00+00:00,2,127.45,0.0,1.07,69.98,0.3,1.21,1.38,0.88
Moscow,55.7558,37.6173,2026-05-02 23:00:00+00:00,2,127.18,0.0,0.98,69.0,0.27,1.21,1.38,0.77
Moscow,55.7558,37.6173,2026-05-03 00:00:00+00:00,2,127.47,0.0,0.93,69.46,0.28,1.2,1.37,0.71
Moscow,55.7558,37.6173,2026-05-03 01:00:00+00:00,2,127.55,0.0,0.92,69.96,0.3,1.18,1.37,0.74
Moscow,55.7558,37.6173,2026-05-03 02:00:00+00:00,2,127.03,0.0,0.94,69.14,0.33,1.21,1.39,0.89
Moscow,55.7558,37.6173,2026-05-03 03:00:00+00:00,2,127.25,0.0,1.07,68.4,0.38,1.3,1.48,1.13
Moscow,55.7558,37.6173,2026-05-03 04:00:00+00:00,2,128.85,0.06,1.23,68.4,0.45,1.41,1.59,1.38
Moscow,55.7558,37.6173,2026-05-03 05:00:00+00:00,2,129.04,0.17,1.19,67.8,0.51,1.51,1.68,1.54
Moscow,55.7558,37.6173,2026-05-03 06:00:00+00:00,2,128.59,0.26,1.02,69.16,0.61,1.62,1.78,1.6
Moscow,55.7558,37.6173,2026-05-03 07:00:00+00:00,2,128.46,0.25,0.84,75.18,0.78,1.77,1.92,1.57
Moscow,55.7558,37.6173,2026-05-03 08:00:00+00:00,2,127.2,0.22,0.72,78.08,0.85,1.96,2.11,1.58
Moscow,55.7558,37.6173,2026-05-03 09:00:00+00:00,2,126.22,0.19,0.64,80.18,0.9,2.17,2.32,1.59
Moscow,55.7558,37.6173,2026-05-03 10:00:00+00:00,2,125.55,0.15,0.54,85.11,0.88,2.29,2.44,1.69
Moscow,55.7558,37.6173,2026-05-03 11:00:00+00:00,2,123.76,0.13,0.48,86.94,0.84,2.34,2.49,1.71
Moscow,55.7558,37.6173,2026-05-03 12:00:00+00:00,2,123.41,0.12,0.49,87.31,0.83,2.45,2.61,1.7
Moscow,55.7558,37.6173,2026-05-03 13:00:00+00:00,2,124.8,0.12,0.53,88.23,0.81,2.68,2.85,1.79
Moscow,55.7558,37.6173,2026-05-03 14:00:00+00:00,2,125.18,0.11,0.61,87.41,0.78,2.92,3.11,1.85
Moscow,55.7558,37.6173,2026-05-03 15:00:00+00:00,2,125.73,0.09,0.73,85.53,0.77,3.12,3.32,1.85
Moscow,55.7558,37.6173,2026-05-03 16:00:00+00:00,2,127.26,0.06,0.97,81.5,0.76,3.32,3.53,1.87
Moscow,55.7558,37.6173,2026-05-03 17:00:00+00:00,2,128.42,0.01,1.26,75.67,0.71,3.47,3.7,1.82
Moscow,55.7558,37.6173,2026-05-03 18:00:00+00:00,2,128.87,0.0,1.36,71.09,0.64,3.58,3.81,1.51
Moscow,55.7558,37.6173,2026-05-03 19:00:00+00:00,2,126.53,0.0,1.33,66.76,0.53,3.52,3.75,1.09
Moscow,55.7558,37.6173,2026-05-03 20:00:00+00:00,2,125.65,0.0,1.25,63.97,0.43,3.51,3.73,0.81
Moscow,55.7558,37.6173,2026-05-03 21:00:00+00:00,2,125.14,0.0,1.15,61.31,0.36,3.57,3.78,0.63
Moscow,55.7558,37.6173,2026-05-03 22:00:00+00:00,1,123.38,0.0,1.06,58.31,0.31,3.63,3.84,0.53
Moscow,55.7558,37.6173,2026-05-03 23:00:00+00:00,1,122.75,0.0,0.99,55.66,0.28,3.7,3.92,0.47
Moscow,55.7558,37.6173,2026-05-04 00:00:00+00:00,1,122.21,0.0,0.95,52.93,0.26,3.77,4.0,0.43
Moscow,55.7558,37.6173,2026-05-04 01:00:00+00:00,1,120.97,0.0,0.94,49.41,0.24,3.84,4.07,0.4
Moscow,55.7558,37.6173,2026-05-04 02:00:00+00:00,1,120.14,0.0,0.99,45.84,0.24,3.91,4.16,0.39
Moscow,55.7558,37.6173,2026-05-04 03:00:00+00:00,1,120.3,0.01,1.22,42.12,0.26,3.99,4.26,0.41
Moscow,55.7558,37.6173,2026-05-04 04:00:00+00:00,1,121.48,0.17,1.48,39.0,0.32,4.05,4.34,0.52
Moscow,55.7558,37.6173,2026-05-04 05:00:00+00:00,1,121.82,0.4,1.44,38.03,0.4,4.13,4.45,0.74
Moscow,55.7558,37.6173,2026-05-04 06:00:00+00:00,1,121.24,0.47,1.26,41.81,0.51,4.38,4.73,1.08
Moscow,55.7558,37.6173,2026-05-04 07:00:00+00:00,1,123.91,0.38,1.04,54.59,0.73,5.12,5.5,1.59
Moscow,55.7558,37.6173,2026-05-04 08:00:00+00:00,2,124.0,0.28,0.87,64.53,0.89,5.81,6.21,1.93
Moscow,55.7558,37.6173,2026-05-04 09:00:00+00:00,2,124.17,0.21,0.76,73.32,1.02,6.56,6.97,2.2
Moscow,55.7558,37.6173,2026-05-04 10:00:00+00:00,3,123.91,0.09,0.48,109.67,0.93,7.03,7.43,3.31
Moscow,55.7558,37.6173,2026-05-04 11:00:00+00:00,3,120.53,0.07,0.41,115.46,0.73,5.89,6.25,3.35
Moscow,55.7558,37.6173,2026-05-04 12:00:00+00:00,3,120.31,0.07,0.43,115.99,0.67,5.42,5.78,3.17
Moscow,55.7558,37.6173,2026-05-04 13:00:00+00:00,3,122.67,0.08,0.56,115.93,0.65,5.39,5.75,3.05
Moscow,55.7558,37.6173,2026-05-04 14:00:00+00:00,3,126.49,0.09,0.78,113.23,0.67,5.66,6.02,2.96
Moscow,55.7558,37.6173,2026-05-04 15:00:00+00:00,3,130.86,0.07,0.96,110.58,0.67,6.06,6.41,2.94
Moscow,55.7558,37.6173,2026-05-04 16:00:00+00:00,2,134.32,0.05,1.34,97.35,0.61,6.38,6.74,2.61
