city,lat,lon,datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
London,51.5074,-0.1278,2026-04-25 01:00:00+00:00,2,133.95,0.0,7.51,93.93,4.3,5.38,9.58,1.56
London,51.5074,-0.1278,2026-04-25 02:00:00+00:00,2,134.74,0.0,7.57,91.38,4.44,5.73,10.02,1.53
London,51.5074,-0.1278,2026-04-25 03:00:00+00:00,2,135.07,0.0,7.58,88.91,4.55,6.16,10.5,1.53
London,51.5074,-0.1278,2026-04-25 04:00:00+00:00,2,135.39,0.0,7.47,86.84,4.64,6.54,10.84,1.55
London,51.5074,-0.1278,2026-04-25 05:00:00+00:00,2,135.72,0.0,7.37,85.49,4.72,6.88,11.06,1.53
London,51.5074,-0.1278,2026-04-25 06:00:00+00:00,2,135.85,0.03,7.37,85.19,4.77,7.22,11.19,1.48
London,51.5074,-0.1278,2026-04-25 07:00:00+00:00,2,135.96,0.31,7.31,86.49,4.75,7.37,11.1,1.46
London,51.5074,-0.1278,2026-04-25 08:00:00+00:00,2,136.22,0.87,7.05,87.85,4.91,7.56,11.16,1.42
London,51.5074,-0.1278,2026-04-25 09:00:00+00:00,2,136.68,1.37,6.82,89.22,5.13,8.25,11.8,1.32
London,51.5074,-0.1278,2026-04-25 10:00:00+00:00,2,137.1,1.75,6.86,90.31,5.49,9.5,13.1,1.13
London,51.5074,-0.1278,2026-04-25 11:00:00+00:00,2,137.77,2.08,7.23,90.18,6.03,11.12,14.86,0.95
London,51.5074,-0.1278,2026-04-25 12:00:00+00:00,2,138.34,2.25,7.43,90.77,6.64,12.85,16.82,0.84
London,51.5074,-0.1278,2026-04-25 13:00:00+00:00,2,139.28,2.35,7.69,92.96,7.41,14.61,18.83,0.78
London,51.5074,-0.1278,2026-04-25 14:00:00+00:00,2,140.41,2.32,8.02,96.52,8.08,16.46,20.77,0.7
London,51.5074,-0.1278,2026-04-25 15:00:00+00:00,3,141.71,2.19,8.44,100.8,8.57,18.23,22.54,0.62
London,51.5074,-0.1278,2026-04-25 16:00:00+00:00,3,143.03,2.0,9.32,104.83,9.06,19.36,23.59,0.59
London,51.5074,-0.1278,2026-04-25 17:00:00+00:00,3,143.8,1.7,10.96,105.58,9.39,19.85,23.92,0.6
London,51.5074,-0.1278,2026-04-25 18:00:00+00:00,3,144.66,1.08,13.47,104.0,9.5,19.69,23.6,0.68
London,51.5074,-0.1278,2026-04-25 19:00:00+00:00,3,145.57,0.26,15.81,101.57,9.07,18.78,22.5,0.76
London,51.5074,-0.1278,2026-04-25 20:00:00+00:00,2,145.77,0.0,15.78,99.89,8.38,17.74,21.29,0.76
London,51.5074,-0.1278,2026-04-25 21:00:00+00:00,2,145.97,0.0,15.72,97.81,7.96,17.23,20.7,0.78
London,51.5074,-0.1278,2026-04-25 22:00:00+00:00,2,146.9,0.0,16.03,93.95,7.64,16.8,20.3,0.93
London,51.5074,-0.1278,2026-04-25 23:00:00+00:00,2,147.62,0.0,16.54,88.56,7.27,16.0,19.62,1.09
London,51.5074,-0.1278,2026-04-26 00:00:00+00:00,2,147.97,0.0,17.16,82.84,7.03,15.12,18.76,1.35
London,51.5074,-0.1278,2026-04-26 01:00:00+00:00,2,147.66,0.0,17.57,77.66,6.89,14.62,18.16,1.69
London,51.5074,-0.1278,2026-04-26 02:00:00+00:00,2,147.82,0.0,17.22,73.72,6.62,14.56,17.98,1.99
London,51.5074,-0.1278,2026-04-26 03:00:00+00:00,2,148.17,0.0,16.26,70.3,6.28,15.14,18.44,2.28
London,51.5074,-0.1278,2026-04-26 04:00:00+00:00,2,148.49,0.0,14.88,67.66,5.9,15.48,18.55,2.76
London,51.5074,-0.1278,2026-04-26 05:00:00+00:00,2,149.35,0.0,13.37,67.47,5.57,15.52,18.33,3.28
London,51.5074,-0.1278,2026-04-26 06:00:00+00:00,2,150.21,0.08,11.87,71.07,5.27,15.25,17.83,3.94
London,51.5074,-0.1278,2026-04-26 07:00:00+00:00,2,150.1,0.48,9.81,77.89,4.83,14.47,16.89,4.79
London,51.5074,-0.1278,2026-04-26 08:00:00+00:00,2,150.33,1.05,8.65,80.25,4.79,14.18,16.58,5.25
London,51.5074,-0.1278,2026-04-26 09:00:00+00:00,2,149.61,1.49,7.79,83.34,4.92,14.76,17.21,5.42
London,51.5074,-0.1278,2026-04-26 10:00:00+00:00,2,148.68,1.6,7.19,88.83,5.13,16.51,19.04,5.18
London,51.5074,-0.1278,2026-04-26 11:00:00+00:00,2,148.08,1.68,6.79,94.95,5.41,19.74,22.43,4.59
London,51.5074,-0.1278,2026-04-26 12:00:00+00:00,3,147.86,1.6,6.47,102.68,5.6,23.9,26.75,3.46
London,51.5074,-0.1278,2026-04-26 13:00:00+00:00,3,147.21,1.45,6.28,111.5,5.76,27.39,30.33,2.2
London,51.5074,-0.1278,2026-04-26 14:00:00+00:00,3,146.14,1.32,6.33,118.98,5.88,29.56,32.55,1.32
London,51.5074,-0.1278,2026-04-26 15:00:00+00:00,3,145.27,1.15,6.55,125.08,5.92,29.71,32.7,0.94
London,51.5074,-0.1278,2026-04-26 16:00:00+00:00,3,144.77,0.96,7.2,128.68,5.93,28.48,31.48,0.84
London,51.5074,-0.1278,2026-04-26 17:00:00+00:00,3,144.28,0.65,8.04,128.97,5.72,26.35,29.33,0.89
London,51.5074,-0.1278,2026-04-26 18:00:00+00:00,3,143.98,0.28,8.77,126.94,5.43,23.82,26.75,1.05
London,51.5074,-0.1278,2026-04-26 19:00:00+00:00,3,144.7,0.06,8.88,124.11,5.14,21.35,24.38,1.31
London,51.5074,-0.1278,2026-04-26 20:00:00+00:00,3,144.38,0.0,8.39,120.3,4.9,18.87,22.15,1.5
London,51.5074,-0.1278,2026-04-26 21:00:00+00:00,3,142.75,0.0,8.11,116.41,4.68,16.0,19.54,1.71
London,51.5074,-0.1278,2026-04-26 22:00:00+00:00,3,139.57,0.0,7.29,113.68,4.26,13.27,16.94,1.94
London,51.5074,-0.1278,2026-04-26 23:00:00+00:00,3,138.5,0.0,7.31,109.05,4.23,11.65,15.49,1.86
London,51.5074,-0.1278,2026-04-27 00:00:00+00:00,3,138.17,0.0,7.58,103.68,4.26,10.93,14.89,1.75
London,51.5074,-0.1278,2026-04-27 01:00:00+00:00,2,137.9,0.0,7.89,97.87,4.33,10.58,14.62,1.66
London,51.5074,-0.1278,2026-04-27 02:00:00+00:00,2,138.16,0.0,8.19,93.16,4.46,10.44,14.59,1.6
London,51.5074,-0.1278,2026-04-27 03:00:00+00:00,2,138.42,0.0,8.41,89.33,4.58,10.53,14.74,1.53
London,51.5074,-0.1278,2026-04-27 04:00:00+00:00,2,138.41,0.0,8.39,86.15,4.61,10.57,14.79,1.48
London,51.5074,-0.1278,2026-04-27 05:00:00+00:00,2,138.51,0.0,8.53,83.22,4.7,10.35,14.61,1.45
London,51.5074,-0.1278,2026-04-27 06:00:00+00:00,2,138.69,0.1,9.0,80.36,4.86,10.09,14.43,1.42
London,51.5074,-0.1278,2026-04-27 07:00:00+00:00,2,139.12,0.79,9.13,78.12,5.07,9.89,14.36,1.44
London,51.5074,-0.1278,2026-04-27 08:00:00+00:00,2,140.74,1.84,9.25,76.02,5.44,10.18,14.85,1.49
London,51.5074,-0.1278,2026-04-27 09:00:00+00:00,2,142.35,2.77,9.55,74.57,5.94,11.05,15.92,1.56
London,51.5074,-0.1278,2026-04-27 10:00:00+00:00,2,143.29,3.29,9.56,75.41,6.47,12.56,17.61,1.5
London,51.5074,-0.1278,2026-04-27 11:00:00+00:00,2,143.28,3.42,9.36,78.37,6.96,14.37,19.58,1.4
London,51.5074,-0.1278,2026-04-27 12:00:00+00:00,2,143.65,3.35,9.23,82.3,7.49,17.33,22.72,1.28
London,51.5074,-0.1278,2026-04-27 13:00:00+00:00,2,145.14,3.24,9.4,87.9,8.12,20.99,26.55,1.23
London,51.5074,-0.1278,2026-04-27 14:00:00+00:00,2,146.43,3.11,9.81,93.57,8.43,24.58,30.25,1.21
London,51.5074,-0.1278,2026-04-27 15:00:00+00:00,3,148.65,2.93,10.61,99.05,8.44,28.04,33.72,1.26
London,51.5074,-0.1278,2026-04-27 16:00:00+00:00,3,151.48,2.81,12.46,102.87,8.61,30.93,36.56,1.36
London,51.5074,-0.1278,2026-04-27 17:00:00+00:00,3,153.98,2.62,15.95,101.83,9.46,32.73,38.29,1.52
London,51.5074,-0.1278,2026-04-27 18:00:00+00:00,3,156.3,1.74,21.29,96.79,10.59,33.58,39.05,1.71
London,51.5074,-0.1278,2026-04-27 19:00:00+00:00,3,158.29,0.37,26.98,89.86,11.55,33.43,38.81,1.88
London,51.5074,-0.1278,2026-04-27 20:00:00+00:00,3,159.4,0.0,29.74,82.01,12.08,33.08,38.37,1.76
London,51.5074,-0.1278,2026-04-27 21:00:00+00:00,3,159.77,0.0,32.31,74.12,12.41,33.01,38.21,1.5
London,51.5074,-0.1278,2026-04-27 22:00:00+00:00,3,159.6,0.0,33.77,69.0,12.05,32.84,37.91,1.32
London,51.5074,-0.1278,2026-04-27 23:00:00+00:00,3,158.72,0.0,31.6,70.35,10.36,32.08,36.76,1.53
London,51.5074,-0.1278,2026-04-28 00:00:00+00:00,3,155.97,0.0,26.81,73.22,8.34,29.89,33.91,2.01
London,51.5074,-0.1278,2026-04-28 01:00:00+00:00,3,150.48,0.0,18.35,84.78,6.82,25.52,28.36,2.23
London,51.5074,-0.1278,2026-04-28 02:00:00+00:00,2,148.22,0.0,13.83,88.82,5.51,21.17,23.06,1.76
London,51.5074,-0.1278,2026-04-28 03:00:00+00:00,2,146.89,0.0,11.63,88.52,4.92,17.65,19.05,1.35
London,51.5074,-0.1278,2026-04-28 04:00:00+00:00,2,144.09,0.0,8.83,88.48,4.11,14.4,15.61,1.15
London,51.5074,-0.1278,2026-04-28 05:00:00+00:00,2,142.8,0.0,7.96,86.84,3.87,11.74,13.03,1.12
London,51.5074,-0.1278,2026-04-28 06:00:00+00:00,2,141.79,0.04,7.43,87.94,3.51,9.16,10.45,1.11
London,51.5074,-0.1278,2026-04-28 07:00:00+00:00,2,138.83,0.25,6.46,93.47,2.94,6.23,7.43,1.13
London,51.5074,-0.1278,2026-04-28 08:00:00+00:00,2,137.13,0.6,5.99,96.95,2.85,4.73,6.03,1.24
London,51.5074,-0.1278,2026-04-28 09:00:00+00:00,2,136.18,0.95,5.81,98.98,2.9,3.8,5.25,1.36
London,51.5074,-0.1278,2026-04-28 10:00:00+00:00,3,134.7,1.06,5.11,104.18,2.77,2.77,4.25,1.35
London,51.5074,-0.1278,2026-04-28 11:00:00+00:00,3,130.92,0.85,3.91,113.9,2.52,1.92,3.38,1.19
London,51.5074,-0.1278,2026-04-28 12:00:00+00:00,3,127.61,0.64,2.94,121.83,2.38,1.61,3.09,1.1
London,51.5074,-0.1278,2026-04-28 13:00:00+00:00,3,127.18,0.53,2.51,126.49,2.45,1.96,3.61,1.26
London,51.5074,-0.1278,2026-04-28 14:00:00+00:00,3,128.58,0.47,2.41,129.41,2.64,3.47,5.51,1.77
London,51.5074,-0.1278,2026-04-28 15:00:00+00:00,3,131.55,0.43,2.46,132.47,2.85,6.65,9.34,2.62
London,51.5074,-0.1278,2026-04-28 16:00:00+00:00,3,135.6,0.34,2.78,135.21,3.01,10.2,13.44,3.68
London,51.5074,-0.1278,2026-04-28 17:00:00+00:00,3,137.77,0.24,3.28,134.27,3.02,12.43,15.89,4.44
London,51.5074,-0.1278,2026-04-28 18:00:00+00:00,3,138.82,0.12,3.96,131.27,2.99,12.58,16.1,4.73
London,51.5074,-0.1278,2026-04-28 19:00:00+00:00,3,139.16,0.02,4.46,127.59,2.92,10.87,14.33,4.61
London,51.5074,-0.1278,2026-04-28 20:00:00+00:00,3,138.9,0.0,4.7,123.54,2.95,8.79,12.27,4.26
London,51.5074,-0.1278,2026-04-28 21:00:00+00:00,3,138.54,0.0,4.8,119.47,3.06,7.48,11.16,4.06
London,51.5074,-0.1278,2026-04-28 22:00:00+00:00,3,137.21,0.0,4.8,114.96,3.13,7.0,10.94,3.93
London,51.5074,-0.1278,2026-04-28 23:00:00+00:00,3,137.26,0.0,4.88,111.54,3.17,7.13,11.27,3.92
London,51.5074,-0.1278,2026-04-29 00:00:00+00:00,3,137.96,0.0,4.98,108.45,3.14,7.99,12.04,4.12
London,51.5074,-0.1278,2026-04-29 01:00:00+00:00,3,139.29,0.0,5.07,105.33,3.14,9.32,13.07,4.55
London,51.5074,-0.1278,2026-04-29 02:00:00+00:00,3,140.51,0.0,5.2,102.2,3.16,10.58,13.95,5.21
London,51.5074,-0.1278,2026-04-29 03:00:00+00:00,2,142.2,0.0,5.33,99.39,3.25,11.28,14.28,6.03
London,51.5074,-0.1278,2026-04-29 04:00:00+00:00,2,143.64,0.0,5.46,96.62,3.41,11.32,14.04,7.05
London,51.5074,-0.1278,2026-04-29 05:00:00+00:00,2,145.12,0.0,5.66,93.81,3.67,11.03,13.58,8.48
London,51.5074,-0.1278,2026-04-29 06:00:00+00:00,2,147.06,0.05,6.6,91.25,4.03,10.45,12.94,10.14
London,51.5074,-0.1278,2026-04-29 07:00:00+00:00,2,149.26,0.47,7.36,89.78,4.39,9.32,11.83,11.71
London,51.5074,-0.1278,2026-04-29 08:00:00+00:00,2,150.78,1.08,7.29,89.4,4.6,8.33,10.87,12.52
London,51.5074,-0.1278,2026-04-29 09:00:00+00:00,2,152.5,1.47,6.87,91.02,4.61,8.01,10.57,12.6
London,51.5074,-0.1278,2026-04-29 10:00:00+00:00,2,153.37,1.54,6.14,95.07,4.47,8.63,11.22,11.87
London,51.5074,-0.1278,2026-04-29 11:00:00+00:00,3,151.9,1.33,5.18,101.62,4.19,9.94,12.46,10.32
London,51.5074,-0.1278,2026-04-29 12:00:00+00:00,3,149.88,1.06,4.3,109.67,3.97,11.88,14.32,8.84
London,51.5074,-0.1278,2026-04-29 13:00:00+00:00,3,148.93,0.87,3.84,117.19,3.88,14.33,16.76,7.95
London,51.5074,-0.1278,2026-04-29 14:00:00+00:00,3,148.85,0.75,3.66,122.32,3.87,16.76,19.3,7.65
London,51.5074,-0.1278,2026-04-29 15:00:00+00:00,3,148.58,0.66,3.65,125.12,3.84,18.31,21.02,7.46
London,51.5074,-0.1278,2026-04-29 16:00:00+00:00,3,148.79,0.56,3.86,127.37,3.79,18.84,21.69,7.22
London,51.5074,-0.1278,2026-04-29 17:00:00+00:00,3,149.28,0.42,4.27,128.91,3.76,18.98,21.93,7.19
London,51.5074,-0.1278,2026-04-29 18:00:00+00:00,3,149.6,0.22,4.88,129.97,3.75,18.51,21.55,7.22
London,51.5074,-0.1278,2026-04-29 19:00:00+00:00,3,150.16,0.03,5.45,130.14,3.78,17.45,20.52,7.26
London,51.5074,-0.1278,2026-04-29 20:00:00+00:00,3,152.08,0.0,5.65,129.08,3.99,16.79,19.89,7.38
London,51.5074,-0.1278,2026-04-29 21:00:00+00:00,3,154.93,0.0,5.88,126.75,4.32,16.56,19.69,7.61
London,51.5074,-0.1278,2026-04-29 22:00:00+00:00,3,158.09,0.0,6.0,123.42,4.67,16.29,19.45,7.94
London,51.5074,-0.1278,2026-04-29 23:00:00+00:00,3,159.9,0.0,5.97,119.73,4.94,15.4,18.53,8.29
London,51.5074,-0.1278,2026-04-30 00:00:00+00:00,3,159.3,0.0,5.87,115.96,5.03,13.95,16.97,8.51
London,51.5074,-0.1278,2026-04-30 01:00:00+00:00,3,156.94,0.0,5.74,111.86,4.94,12.39,15.3,8.84
London,51.5074,-0.1278,2026-04-30 02:00:00+00:00,3,153.36,0.0,5.47,107.82,4.59,10.92,13.68,9.38
London,51.5074,-0.1278,2026-04-30 03:00:00+00:00,3,148.85,0.0,5.06,103.93,4.08,9.59,12.16,9.97
London,51.5074,-0.1278,2026-04-30 04:00:00+00:00,3,144.33,0.0,4.6,100.75,3.59,8.47,10.85,10.48
London,51.5074,-0.1278,2026-04-30 05:00:00+00:00,2,141.66,0.0,4.23,98.85,3.29,7.9,10.13,10.86
London,51.5074,-0.1278,2026-04-30 06:00:00+00:00,2,140.48,0.05,4.27,97.5,3.15,7.68,9.8,11.04
London,51.5074,-0.1278,2026-04-30 07:00:00+00:00,2,140.12,0.28,4.11,96.37,3.17,7.62,9.67,10.99
London,51.5074,-0.1278,2026-04-30 08:00:00+00:00,2,141.42,0.57,3.91,96.11,3.31,7.96,10.01,10.88
London,51.5074,-0.1278,2026-04-30 09:00:00+00:00,2,143.01,0.78,3.77,97.13,3.46,8.81,10.83,10.67
London,51.5074,-0.1278,2026-04-30 10:00:00+00:00,2,144.67,0.86,3.62,99.44,3.61,10.29,12.3,10.29
London,51.5074,-0.1278,2026-04-30 11:00:00+00:00,3,146.41,0.84,3.38,104.23,3.75,12.41,14.5,9.71
London,51.5074,-0.1278,2026-04-30 12:00:00+00:00,3,147.03,0.73,3.03,110.85,3.82,14.94,17.06,9.13
London,51.5074,-0.1278,2026-04-30 13:00:00+00:00,3,147.75,0.63,2.8,117.55,3.87,17.12,19.25,8.75
London,51.5074,-0.1278,2026-04-30 14:00:00+00:00,3,148.02,0.56,2.69,122.34,3.9,18.44,20.59,8.54
London,51.5074,-0.1278,2026-04-30 15:00:00+00:00,3,148.11,0.5,2.73,126.0,3.91,18.97,21.14,8.33
London,51.5074,-0.1278,2026-04-30 16:00:00+00:00,3,147.92,0.47,3.04,128.7,3.92,18.65,20.81,7.78
London,51.5074,-0.1278,2026-04-30 17:00:00+00:00,3,145.44,0.42,3.66,129.1,3.93,17.37,19.47,6.97
London,51.5074,-0.1278,2026-04-30 18:00:00+00:00,3,143.14,0.28,4.52,127.29,3.97,15.46,17.52,6.46
London,51.5074,-0.1278,2026-04-30 19:00:00+00:00,3,141.59,0.07,5.32,124.06,3.98,13.33,15.37,6.31
London,51.5074,-0.1278,2026-04-30 20:00:00+00:00,3,139.86,0.0,5.41,119.88,3.97,11.3,13.33,6.51
London,51.5074,-0.1278,2026-04-30 21:00:00+00:00,3,139.79,0.0,5.46,116.34,3.96,9.76,11.76,6.99
London,51.5074,-0.1278,2026-04-30 22:00:00+00:00,3,142.42,0.0,5.65,112.81,3.98,8.9,10.87,7.65
London,51.5074,-0.1278,2026-04-30 23:00:00+00:00,3,146.99,0.0,6.22,109.04,4.13,8.92,10.83,8.29
