city,lat,lon,datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Paris,48.8566,2.3522,2026-04-25 11:00:00+00:00,2,153.89,0.77,2.47,94.01,1.19,16.15,17.88,12.39
Paris,48.8566,2.3522,2026-04-25 12:00:00+00:00,3,155.34,0.57,2.11,100.4,1.22,17.58,19.35,12.21
Paris,48.8566,2.3522,2026-04-25 13:00:00+00:00,3,140.65,0.21,1.06,120.56,1.17,12.79,14.17,8.93
Paris,48.8566,2.3522,2026-04-25 14:00:00+00:00,3,131.89,0.12,0.69,127.46,0.99,9.73,10.9,7.01
Paris,48.8566,2.3522,2026-04-25 15:00:00+00:00,3,130.05,0.1,0.67,128.74,0.92,8.61,9.73,6.69
Paris,48.8566,2.3522,2026-04-25 16:00:00+00:00,3,132.19,0.11,0.92,129.06,0.92,8.73,9.9,7.08
Paris,48.8566,2.3522,2026-04-25 17:00:00+00:00,3,136.38,0.1,1.34,127.38,0.95,9.54,10.79,7.76
Paris,48.8566,2.3522,2026-04-25 18:00:00+00:00,3,141.66,0.05,1.78,125.68,1.01,10.13,11.5,8.5
Paris,48.8566,2.3522,2026-04-25 19:00:00+00:00,3,146.86,0.0,2.27,120.76,1.07,11.14,12.64,9.58
Paris,48.8566,2.3522,2026-04-25 20:00:00+00:00,3,154.7,0.0,2.72,114.7,1.15,12.52,14.22,10.9
Paris,48.8566,2.3522,2026-04-25 21:00:00+00:00,3,163.89,0.0,3.29,110.03,1.27,14.04,15.97,12.01
Paris,48.8566,2.3522,2026-04-25 22:00:00+00:00,3,170.28,0.0,3.92,102.25,1.37,14.79,16.93,12.79
Paris,48.8566,2.3522,2026-04-25 23:00:00+00:00,2,175.84,0.0,4.35,93.44,1.38,15.0,17.27,13.68
Paris,48.8566,2.3522,2026-04-26 00:00:00+00:00,2,174.5,0.0,4.19,84.25,1.24,14.38,16.6,14.52
Paris,48.8566,2.3522,2026-04-26 01:00:00+00:00,2,165.8,0.0,3.66,74.2,0.92,13.09,15.12,15.3
Paris,48.8566,2.3522,2026-04-26 02:00:00+00:00,2,159.92,0.0,3.3,65.69,0.62,12.15,14.02,16.28
Paris,48.8566,2.3522,2026-04-26 03:00:00+00:00,2,154.89,0.0,3.06,58.83,0.42,11.39,13.15,15.84
Paris,48.8566,2.3522,2026-04-26 04:00:00+00:00,2,149.09,0.0,3.06,52.57,0.3,10.67,12.36,14.07
Paris,48.8566,2.3522,2026-04-26 05:00:00+00:00,2,148.51,0.0,3.71,48.16,0.3,10.58,12.29,13.6
Paris,48.8566,2.3522,2026-04-26 06:00:00+00:00,2,150.36,0.15,4.75,44.49,0.34,10.91,12.69,13.43
Paris,48.8566,2.3522,2026-04-26 07:00:00+00:00,2,151.44,0.89,4.76,41.93,0.39,11.19,13.02,13.41
Paris,48.8566,2.3522,2026-04-26 08:00:00+00:00,2,152.82,1.62,4.29,41.35,0.45,11.53,13.43,13.69
Paris,48.8566,2.3522,2026-04-26 09:00:00+00:00,2,154.33,1.78,3.91,46.52,0.55,12.15,14.13,13.64
Paris,48.8566,2.3522,2026-04-26 10:00:00+00:00,3,149.76,0.79,2.48,102.44,0.7,10.91,12.76,8.69
Paris,48.8566,2.3522,2026-04-26 11:00:00+00:00,3,149.13,0.58,2.01,112.62,0.78,11.95,13.79,7.83
Paris,48.8566,2.3522,2026-04-26 12:00:00+00:00,3,149.58,0.41,1.68,117.77,0.82,14.0,15.88,7.67
Paris,48.8566,2.3522,2026-04-26 13:00:00+00:00,3,139.58,0.18,0.95,127.75,0.69,11.05,12.73,6.35
Paris,48.8566,2.3522,2026-04-26 14:00:00+00:00,3,135.24,0.12,0.72,131.35,0.63,9.69,11.26,5.88
Paris,48.8566,2.3522,2026-04-26 15:00:00+00:00,3,134.83,0.11,0.75,133.26,0.65,9.67,11.21,5.82
Paris,48.8566,2.3522,2026-04-26 16:00:00+00:00,3,136.63,0.11,0.98,133.89,0.7,9.83,11.39,6.2
Paris,48.8566,2.3522,2026-04-26 17:00:00+00:00,3,138.7,0.11,1.4,131.41,0.76,9.91,11.49,7.04
Paris,48.8566,2.3522,2026-04-26 18:00:00+00:00,3,139.7,0.06,1.83,127.7,0.8,9.54,11.13,7.87
Paris,48.8566,2.3522,2026-04-26 19:00:00+00:00,3,140.01,0.01,2.31,119.54,0.82,9.03,10.6,9.14
Paris,48.8566,2.3522,2026-04-26 20:00:00+00:00,3,142.68,0.0,2.78,108.48,0.84,8.58,10.17,10.97
Paris,48.8566,2.3522,2026-04-26 21:00:00+00:00,2,145.73,0.0,3.23,98.23,0.85,8.24,9.86,12.54
Paris,48.8566,2.3522,2026-04-26 22:00:00+00:00,2,144.52,0.0,3.36,87.96,0.78,7.91,9.49,13.64
Paris,48.8566,2.3522,2026-04-26 23:00:00+00:00,2,145.01,0.0,3.35,80.12,0.7,7.98,9.56,14.85
Paris,48.8566,2.3522,2026-04-27 00:00:00+00:00,2,146.23,0.0,3.27,73.57,0.62,8.79,10.38,15.88
Paris,48.8566,2.3522,2026-04-27 01:00:00+00:00,2,146.47,0.0,3.17,68.17,0.54,10.03,11.62,16.47
Paris,48.8566,2.3522,2026-04-27 02:00:00+00:00,2,148.5,0.0,3.17,64.67,0.48,11.52,13.12,16.54
Paris,48.8566,2.3522,2026-04-27 03:00:00+00:00,2,150.54,0.0,3.3,61.81,0.42,12.87,14.47,15.02
Paris,48.8566,2.3522,2026-04-27 04:00:00+00:00,2,150.79,0.0,3.65,58.08,0.39,13.7,15.28,13.08
Paris,48.8566,2.3522,2026-04-27 05:00:00+00:00,2,155.03,0.0,4.7,55.02,0.42,14.46,16.08,11.83
Paris,48.8566,2.3522,2026-04-27 06:00:00+00:00,2,161.32,0.21,6.3,52.87,0.49,15.09,16.81,10.42
Paris,48.8566,2.3522,2026-04-27 07:00:00+00:00,2,166.62,1.12,6.75,52.06,0.59,15.37,17.2,10.09
Paris,48.8566,2.3522,2026-04-27 08:00:00+00:00,2,173.6,2.11,6.64,52.19,0.72,15.69,17.67,11.09
Paris,48.8566,2.3522,2026-04-27 09:00:00+00:00,2,181.34,2.62,6.51,55.55,0.88,16.68,18.82,11.75
Paris,48.8566,2.3522,2026-04-27 10:00:00+00:00,2,172.51,1.54,5.04,90.92,1.21,18.81,20.93,10.62
Paris,48.8566,2.3522,2026-04-27 11:00:00+00:00,3,171.58,1.19,4.34,104.83,1.34,21.05,23.21,10.0
Paris,48.8566,2.3522,2026-04-27 12:00:00+00:00,3,175.28,0.95,3.91,112.57,1.45,23.7,25.93,10.06
Paris,48.8566,2.3522,2026-04-27 13:00:00+00:00,3,154.82,0.38,2.04,131.48,1.19,17.85,19.66,7.75
Paris,48.8566,2.3522,2026-04-27 14:00:00+00:00,3,143.39,0.19,1.21,138.29,1.0,14.54,16.08,6.47
Paris,48.8566,2.3522,2026-04-27 15:00:00+00:00,4,141.93,0.15,1.12,140.51,0.98,14.34,15.85,6.29
Paris,48.8566,2.3522,2026-04-27 16:00:00+00:00,4,144.64,0.13,1.39,141.01,1.01,14.84,16.41,6.75
Paris,48.8566,2.3522,2026-04-27 17:00:00+00:00,3,148.86,0.1,1.87,139.18,1.08,15.61,17.3,7.63
Paris,48.8566,2.3522,2026-04-27 18:00:00+00:00,3,153.28,0.04,2.33,136.58,1.14,16.26,18.06,8.47
Paris,48.8566,2.3522,2026-04-27 19:00:00+00:00,3,157.78,0.0,2.76,131.25,1.23,17.61,19.56,9.42
Paris,48.8566,2.3522,2026-04-27 20:00:00+00:00,3,166.51,0.0,3.15,126.31,1.38,20.39,22.58,10.51
Paris,48.8566,2.3522,2026-04-27 21:00:00+00:00,3,177.49,0.0,3.63,122.08,1.59,24.24,26.7,11.4
Paris,48.8566,2.3522,2026-04-27 22:00:00+00:00,3,186.6,0.0,4.13,115.06,1.78,27.63,30.32,12.08
Paris,48.8566,2.3522,2026-04-27 23:00:00+00:00,3,199.98,0.0,4.83,107.41,1.94,31.0,33.91,13.02
Paris,48.8566,2.3522,2026-04-28 00:00:00+00:00,3,215.09,0.0,5.63,99.39,2.04,34.31,37.43,13.86
Paris,48.8566,2.3522,2026-04-28 01:00:00+00:00,3,225.79,0.0,6.09,91.19,2.0,36.74,39.97,14.46
Paris,48.8566,2.3522,2026-04-28 02:00:00+00:00,3,232.04,0.0,6.21,85.71,1.84,38.59,41.87,15.05
Paris,48.8566,2.3522,2026-04-28 03:00:00+00:00,3,232.59,0.0,6.13,81.22,1.62,39.29,42.55,13.92
Paris,48.8566,2.3522,2026-04-28 04:00:00+00:00,3,226.75,0.0,6.07,76.22,1.41,38.53,41.72,11.73
Paris,48.8566,2.3522,2026-04-28 05:00:00+00:00,3,222.66,0.0,6.65,72.72,1.38,37.74,40.99,11.18
Paris,48.8566,2.3522,2026-04-28 06:00:00+00:00,3,219.87,0.12,8.5,70.65,1.49,37.01,40.4,11.29
Paris,48.8566,2.3522,2026-04-28 07:00:00+00:00,3,218.17,0.92,9.41,71.27,1.8,36.05,39.66,12.05
Paris,48.8566,2.3522,2026-04-28 08:00:00+00:00,3,221.78,2.01,9.43,72.66,2.15,36.21,40.07,12.91
Paris,48.8566,2.3522,2026-04-28 09:00:00+00:00,3,230.05,2.7,9.43,76.68,2.51,38.08,42.19,13.54
Paris,48.8566,2.3522,2026-04-28 10:00:00+00:00,3,204.03,1.66,6.21,109.69,2.63,34.61,38.24,10.68
Paris,48.8566,2.3522,2026-04-28 11:00:00+00:00,3,192.86,1.15,4.51,123.29,2.51,33.66,37.01,9.78
Paris,48.8566,2.3522,2026-04-28 12:00:00+00:00,3,190.57,0.81,3.57,130.37,2.48,34.94,38.2,9.74
Paris,48.8566,2.3522,2026-04-28 13:00:00+00:00,3,173.47,0.27,2.18,139.82,1.99,29.93,32.73,8.44
Paris,48.8566,2.3522,2026-04-28 14:00:00+00:00,4,157.29,0.14,1.35,140.31,1.53,23.4,25.75,7.74
Paris,48.8566,2.3522,2026-04-28 15:00:00+00:00,3,148.99,0.1,1.14,137.9,1.3,19.83,21.93,7.74
Paris,48.8566,2.3522,2026-04-28 16:00:00+00:00,3,144.12,0.09,1.26,134.34,1.13,16.53,18.42,8.1
Paris,48.8566,2.3522,2026-04-28 17:00:00+00:00,3,141.06,0.09,1.6,129.59,0.99,13.1,14.73,8.55
Paris,48.8566,2.3522,2026-04-28 18:00:00+00:00,3,139.07,0.05,2.08,125.3,0.91,10.26,11.67,8.81
Paris,48.8566,2.3522,2026-04-28 19:00:00+00:00,3,140.83,0.01,2.89,117.12,0.94,9.27,10.68,9.82
Paris,48.8566,2.3522,2026-04-28 20:00:00+00:00,3,146.57,0.0,3.65,106.99,1.05,9.22,10.75,11.29
Paris,48.8566,2.3522,2026-04-28 21:00:00+00:00,2,153.06,0.0,4.35,98.94,1.15,9.22,10.83,12.38
Paris,48.8566,2.3522,2026-04-28 22:00:00+00:00,2,155.22,0.0,4.6,90.63,1.14,9.12,10.73,13.26
Paris,48.8566,2.3522,2026-04-28 23:00:00+00:00,2,154.62,0.0,4.3,83.47,1.01,9.04,10.6,14.08
Paris,48.8566,2.3522,2026-04-29 00:00:00+00:00,2,149.3,0.0,3.61,76.66,0.81,8.67,10.13,14.61
Paris,48.8566,2.3522,2026-04-29 01:00:00+00:00,2,140.82,0.0,2.85,71.11,0.6,8.03,9.35,13.9
Paris,48.8566,2.3522,2026-04-29 02:00:00+00:00,2,134.45,0.0,2.29,68.02,0.46,7.56,8.75,11.48
Paris,48.8566,2.3522,2026-04-29 03:00:00+00:00,2,130.61,0.0,1.92,66.16,0.38,7.33,8.39,8.41
Paris,48.8566,2.3522,2026-04-29 04:00:00+00:00,2,127.6,0.0,1.77,64.65,0.36,7.26,8.23,6.42
Paris,48.8566,2.3522,2026-04-29 05:00:00+00:00,2,128.02,0.0,2.08,63.25,0.41,7.54,8.49,5.93
Paris,48.8566,2.3522,2026-04-29 06:00:00+00:00,2,131.35,0.02,2.76,63.65,0.5,8.22,9.18,6.29
Paris,48.8566,2.3522,2026-04-29 07:00:00+00:00,2,135.07,0.25,2.77,70.45,0.6,9.4,10.33,7.29
Paris,48.8566,2.3522,2026-04-29 08:00:00+00:00,2,135.68,0.47,2.39,72.49,0.66,9.62,10.5,8.06
Paris,48.8566,2.3522,2026-04-29 09:00:00+00:00,2,135.55,0.51,1.94,76.97,0.69,10.15,10.97,8.32
Paris,48.8566,2.3522,2026-04-29 10:00:00+00:00,2,134.27,0.19,1.27,98.69,0.6,8.58,9.14,6.21
Paris,48.8566,2.3522,2026-04-29 11:00:00+00:00,3,129.71,0.08,0.92,102.41,0.49,6.78,7.24,5.56
Paris,48.8566,2.3522,2026-04-29 12:00:00+00:00,3,126.79,0.04,0.81,102.91,0.44,5.68,6.12,5.65
Paris,48.8566,2.3522,2026-04-29 13:00:00+00:00,3,124.95,0.01,0.71,106.42,0.36,4.04,4.43,5.27
Paris,48.8566,2.3522,2026-04-29 14:00:00+00:00,3,122.6,0.01,0.67,108.78,0.3,3.35,3.74,4.86
Paris,48.8566,2.3522,2026-04-29 15:00:00+00:00,3,122.1,0.01,0.74,110.39,0.31,3.52,3.92,4.98
Paris,48.8566,2.3522,2026-04-29 16:00:00+00:00,3,124.03,0.02,0.9,113.01,0.35,3.74,4.15,5.39
Paris,48.8566,2.3522,2026-04-29 17:00:00+00:00,3,127.5,0.02,1.14,114.42,0.44,4.18,4.63,6.27
Paris,48.8566,2.3522,2026-04-29 18:00:00+00:00,3,131.6,0.01,1.34,115.83,0.56,5.06,5.59,7.36
Paris,48.8566,2.3522,2026-04-29 19:00:00+00:00,3,133.94,0.0,1.4,116.93,0.69,6.3,6.93,8.11
Paris,48.8566,2.3522,2026-04-29 20:00:00+00:00,3,135.02,0.0,1.3,118.62,0.82,7.28,8.02,8.59
Paris,48.8566,2.3522,2026-04-29 21:00:00+00:00,3,135.75,0.0,1.22,119.42,0.94,7.82,8.65,9.04
Paris,48.8566,2.3522,2026-04-29 22:00:00+00:00,3,134.09,0.0,1.1,117.01,1.05,8.28,9.16,9.76
Paris,48.8566,2.3522,2026-04-29 23:00:00+00:00,3,134.6,0.0,1.0,114.37,1.18,9.04,9.97,10.78
Paris,48.8566,2.3522,2026-04-30 00:00:00+00:00,3,135.92,0.0,0.94,111.72,1.29,9.82,10.78,11.66
Paris,48.8566,2.3522,2026-04-30 01:00:00+00:00,3,135.98,0.0,0.9,107.57,1.35,10.36,11.32,12.37
Paris,48.8566,2.3522,2026-04-30 02:00:00+00:00,3,137.68,0.0,0.9,103.79,1.36,10.88,11.83,13.04
Paris,48.8566,2.3522,2026-04-30 03:00:00+00:00,3,139.92,0.0,0.93,100.29,1.34,11.37,12.3,13.57
Paris,48.8566,2.3522,2026-04-30 04:00:00+00:00,2,140.29,0.0,1.01,96.12,1.33,11.6,12.51,13.81
Paris,48.8566,2.3522,2026-04-30 05:00:00+00:00,2,141.7,0.0,1.38,92.93,1.35,11.75,12.65,14.03
Paris,48.8566,2.3522,2026-04-30 06:00:00+00:00,2,143.3,0.04,2.03,89.73,1.38,11.81,12.73,14.16
Paris,48.8566,2.3522,2026-04-30 07:00:00+00:00,2,143.2,0.21,2.21,87.14,1.38,11.65,12.56,14.13
Paris,48.8566,2.3522,2026-04-30 08:00:00+00:00,2,142.33,0.37,2.05,86.49,1.38,11.31,12.22,13.99
Paris,48.8566,2.3522,2026-04-30 09:00:00+00:00,2,140.92,0.39,1.72,88.93,1.35,11.2,12.1,13.63
Paris,48.8566,2.3522,2026-04-30 10:00:00+00:00,2,139.7,0.29,1.25,98.5,1.25,10.41,11.35,12.33
Paris,48.8566,2.3522,2026-04-30 11:00:00+00:00,3,136.7,0.21,0.94,103.31,1.14,9.75,10.76,11.77
Paris,48.8566,2.3522,2026-04-30 12:00:00+00:00,3,134.61,0.17,0.78,106.08,1.08,9.64,10.67,11.69
Paris,48.8566,2.3522,2026-04-30 13:00:00+00:00,3,130.4,0.09,0.69,111.47,0.87,8.46,10.62,9.26
Paris,48.8566,2.3522,2026-04-30 14:00:00+00:00,3,125.15,0.08,0.6,112.8,0.69,7.41,10.91,7.5
Paris,48.8566,2.3522,2026-04-30 15:00:00+00:00,3,122.84,0.08,0.61,112.55,0.62,6.84,11.06,7.12
Paris,48.8566,2.3522,2026-04-30 16:00:00+00:00,3,122.97,0.09,0.76,112.36,0.58,6.73,11.29,7.05
Paris,48.8566,2.3522,2026-04-30 17:00:00+00:00,3,123.61,0.08,1.0,110.57,0.56,6.53,10.9,7.24
Paris,48.8566,2.3522,2026-04-30 18:00:00+00:00,3,124.52,0.04,1.26,108.55,0.55,6.16,10.24,7.54
Paris,48.8566,2.3522,2026-04-30 19:00:00+00:00,3,126.02,0.01,1.74,102.16,0.59,6.01,9.62,8.61
Paris,48.8566,2.3522,2026-04-30 20:00:00+00:00,2,129.0,0.0,2.24,93.75,0.64,6.18,9.42,10.06
Paris,48.8566,2.3522,2026-04-30 21:00:00+00:00,2,131.3,0.0,2.58,86.02,0.63,6.33,9.39,11.14
Paris,48.8566,2.3522,2026-04-30 22:00:00+00:00,2,128.99,0.0,2.64,76.2,0.51,6.27,9.35,11.54
Paris,48.8566,2.3522,2026-04-30 23:00:00+00:00,2,127.63,0.0,2.5,66.86,0.37,6.19,9.4,10.93
